Data properties:
 
Recording date: 21/07/2015
Recording time : 13:19:17:515 (corresponds to time 0)
Study: EyeTrackingExperiment
Subject: AnaesExpert004
Recording: AnaesExpert004video
Screen resolution: 1280 x 1024
Coordinate unit: Pixels
 
 
Data: 
  
Timestamp	Number	GazepointX (L)	GazepointY (L)	CamX (L)	CamY (L)	Distance (L)	Pupil (L)	Validity (L)	GazepointX (R)	GazepointY (R)	CamX (R)	CamY (R)	Distance (R)	Pupil (R)	Validity (R)
634	32	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
654	33	-1280	-1024	0.565	0.719	-1.000	-1.000	4	-1280	-1024	0.344	0.736	-1.000	-1.000	4
674	34	-1280	-1024	0.345	0.734	-1.000	-1.000	4	-1280	-1024	0.345	0.734	-1.000	-1.000	4
694	35	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
714	36	-1280	-1024	0.343	0.729	-1.000	-1.000	4	-1280	-1024	0.343	0.729	-1.000	-1.000	4
734	37	-1280	-1024	0.566	0.715	-1.000	-1.000	4	-1280	-1024	0.346	0.727	-1.000	-1.000	4
754	38	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
774	39	-1280	-1024	0.566	0.717	-1.000	-1.000	4	-1280	-1024	0.347	0.726	-1.000	-1.000	4
794	40	-1280	-1024	0.347	0.726	-1.000	-1.000	4	-1280	-1024	0.347	0.726	-1.000	-1.000	4
814	41	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
834	42	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
853	43	-1280	-1024	0.341	0.726	-1.000	-1.000	4	-1280	-1024	0.341	0.726	-1.000	-1.000	4
873	44	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
893	45	-1280	-1024	0.561	0.727	-1.000	-1.000	4	-1280	-1024	0.338	0.724	-1.000	-1.000	4
913	46	-1280	-1024	0.337	0.723	-1.000	-1.000	4	-1280	-1024	0.337	0.723	-1.000	-1.000	4
933	47	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
953	48	-1280	-1024	0.560	0.727	-1.000	-1.000	4	-1280	-1024	0.333	0.721	-1.000	-1.000	4
973	49	-1280	-1024	0.331	0.719	-1.000	-1.000	4	-1280	-1024	0.331	0.719	-1.000	-1.000	4
993	50	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1013	51	-1280	-1024	0.555	0.723	-1.000	-1.000	4	-1280	-1024	0.328	0.716	-1.000	-1.000	4
1033	52	-1280	-1024	0.327	0.715	-1.000	-1.000	4	-1280	-1024	0.327	0.715	-1.000	-1.000	4
1053	53	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1073	54	-1280	-1024	0.546	0.720	-1.000	-1.000	4	-1280	-1024	0.323	0.713	-1.000	-1.000	4
1093	55	-1280	-1024	0.545	0.719	-1.000	-1.000	4	-1280	-1024	0.322	0.713	-1.000	-1.000	4
1113	56	593	836	0.542	0.725	600.028	3.423	0	458	776	0.318	0.719	596.487	2.759	0
1133	57	792	829	0.546	0.717	600.028	3.252	0	735	857	0.322	0.713	596.487	3.172	0
1152	58	769	789	0.545	0.716	600.028	3.578	0	447	811	0.318	0.713	596.487	3.015	0
1172	59	546	867	0.541	0.716	600.028	3.344	0	426	825	0.317	0.713	596.487	3.206	0
1192	60	484	859	0.540	0.715	600.028	3.428	0	725	827	0.319	0.713	596.487	3.173	0
1212	61	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1232	62	841	842	0.541	0.713	600.028	3.369	0	803	749	0.317	0.712	596.487	2.744	0
1252	63	-1280	-1024	0.316	0.712	-1.000	-1.000	4	801	708	0.316	0.712	596.487	2.823	0
1272	64	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1292	65	588	826	0.538	0.709	600.028	3.097	0	760	820	0.315	0.710	596.487	3.025	0
1312	66	-1280	-1024	0.315	0.710	-1.000	-1.000	4	768	829	0.315	0.710	596.487	2.997	0
1332	67	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1352	68	572	816	0.538	0.707	600.028	3.381	0	784	752	0.314	0.710	596.487	2.872	0
1372	69	-1280	-1024	0.314	0.710	-1.000	-1.000	4	782	835	0.314	0.710	596.487	3.126	0
1392	70	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1412	71	588	850	0.539	0.707	600.028	3.331	0	710	832	0.315	0.710	596.487	2.970	0
1432	72	533	807	0.539	0.707	600.028	3.123	0	731	828	0.315	0.710	596.487	3.048	0
1451	73	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1471	74	523	827	0.540	0.707	600.028	3.281	0	734	815	0.316	0.709	596.487	2.943	0
1491	75	552	862	0.541	0.707	600.028	3.418	0	784	769	0.316	0.710	596.487	3.043	0
1511	76	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1531	77	815	756	0.545	0.708	600.028	3.003	0	714	748	0.318	0.710	596.487	2.932	0
1551	78	-1280	-1024	0.319	0.711	-1.000	-1.000	4	-1280	-1024	0.319	0.711	-1.000	-1.000	4
1571	79	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1591	80	-1280	-1024	0.547	0.708	-1.000	-1.000	4	-1280	-1024	0.319	0.711	-1.000	-1.000	4
1611	81	-1280	-1024	0.320	0.712	-1.000	-1.000	4	-1280	-1024	0.320	0.712	-1.000	-1.000	4
1631	82	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1651	83	-1280	-1024	0.549	0.709	-1.000	-1.000	4	-1280	-1024	0.322	0.713	-1.000	-1.000	4
1671	84	-1280	-1024	0.550	0.709	-1.000	-1.000	4	-1280	-1024	0.322	0.713	-1.000	-1.000	4
1691	85	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1711	86	-1280	-1024	0.548	0.709	-1.000	-1.000	4	-1280	-1024	0.323	0.714	-1.000	-1.000	4
1730	87	-1280	-1024	0.324	0.715	-1.000	-1.000	4	-1280	-1024	0.324	0.715	-1.000	-1.000	4
1750	88	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1770	89	-1280	-1024	0.552	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.715	-1.000	-1.000	4
1790	90	-1280	-1024	0.553	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.715	-1.000	-1.000	4
1810	91	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1830	92	-1280	-1024	0.552	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.715	-1.000	-1.000	4
1850	93	-1280	-1024	0.553	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.715	-1.000	-1.000	4
1870	94	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1890	95	-1280	-1024	0.554	0.709	-1.000	-1.000	4	-1280	-1024	0.326	0.716	-1.000	-1.000	4
1910	96	-1280	-1024	0.554	0.709	-1.000	-1.000	4	-1280	-1024	0.326	0.716	-1.000	-1.000	4
1930	97	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1950	98	-1280	-1024	0.553	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.716	-1.000	-1.000	4
1970	99	-1280	-1024	0.553	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.716	-1.000	-1.000	4
1990	100	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2010	101	-1280	-1024	0.552	0.709	-1.000	-1.000	4	-1280	-1024	0.324	0.717	-1.000	-1.000	4
2029	102	-1280	-1024	0.551	0.709	-1.000	-1.000	4	-1280	-1024	0.323	0.717	-1.000	-1.000	4
2049	103	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2069	104	-1280	-1024	0.550	0.709	-1.000	-1.000	4	-1280	-1024	0.325	0.717	-1.000	-1.000	4
2089	105	-1280	-1024	0.553	0.710	-1.000	-1.000	4	-1280	-1024	0.325	0.718	-1.000	-1.000	4
2109	106	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2129	107	-1280	-1024	0.552	0.710	-1.000	-1.000	4	-1280	-1024	0.324	0.717	-1.000	-1.000	4
2149	108	-1280	-1024	0.552	0.710	-1.000	-1.000	4	-1280	-1024	0.324	0.717	-1.000	-1.000	4
2169	109	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2189	110	-1280	-1024	0.553	0.710	-1.000	-1.000	4	-1280	-1024	0.324	0.717	-1.000	-1.000	4
2209	111	-1280	-1024	0.553	0.710	-1.000	-1.000	4	-1280	-1024	0.324	0.717	-1.000	-1.000	4
2229	112	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2249	113	-1280	-1024	0.325	0.717	-1.000	-1.000	4	-1280	-1024	0.325	0.717	-1.000	-1.000	4
2269	114	-1280	-1024	0.325	0.716	-1.000	-1.000	4	-1280	-1024	0.325	0.716	-1.000	-1.000	4
2289	115	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2309	116	-1280	-1024	0.324	0.717	-1.000	-1.000	4	-1280	-1024	0.324	0.717	-1.000	-1.000	4
2328	117	-1280	-1024	0.550	0.712	-1.000	-1.000	4	-1280	-1024	0.325	0.718	-1.000	-1.000	4
2348	118	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2368	119	-1280	-1024	0.549	0.713	-1.000	-1.000	4	-1280	-1024	0.324	0.719	-1.000	-1.000	4
2388	120	-1280	-1024	0.548	0.714	-1.000	-1.000	4	-1280	-1024	0.323	0.719	-1.000	-1.000	4
2408	121	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2428	122	-1280	-1024	0.548	0.713	-1.000	-1.000	4	-1280	-1024	0.322	0.718	-1.000	-1.000	4
2448	123	-1280	-1024	0.548	0.712	-1.000	-1.000	4	-1280	-1024	0.322	0.718	-1.000	-1.000	4
2468	124	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2488	125	-1280	-1024	0.547	0.712	-1.000	-1.000	4	-1280	-1024	0.322	0.718	-1.000	-1.000	4
2508	126	-1280	-1024	0.547	0.711	-1.000	-1.000	4	-1280	-1024	0.321	0.717	-1.000	-1.000	4
2528	127	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2548	128	-1280	-1024	0.546	0.711	-1.000	-1.000	4	-1280	-1024	0.321	0.717	-1.000	-1.000	4
2568	129	-1280	-1024	0.546	0.711	-1.000	-1.000	4	-1280	-1024	0.318	0.717	-1.000	-1.000	4
2588	130	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2608	131	-1280	-1024	0.546	0.711	-1.000	-1.000	4	-1280	-1024	0.320	0.717	-1.000	-1.000	4
2627	132	-1280	-1024	0.320	0.717	-1.000	-1.000	4	-1280	-1024	0.320	0.717	-1.000	-1.000	4
2647	133	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2667	134	-1280	-1024	0.546	0.711	-1.000	-1.000	4	-1280	-1024	0.320	0.717	-1.000	-1.000	4
2687	135	-1280	-1024	0.545	0.711	-1.000	-1.000	4	-1280	-1024	0.319	0.717	-1.000	-1.000	4
2707	136	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2727	137	-1280	-1024	0.545	0.711	-1.000	-1.000	4	-1280	-1024	0.319	0.716	-1.000	-1.000	4
2747	138	-1280	-1024	0.545	0.711	-1.000	-1.000	4	-1280	-1024	0.319	0.717	-1.000	-1.000	4
2767	139	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2787	140	-1280	-1024	0.545	0.711	-1.000	-1.000	4	-1280	-1024	0.319	0.717	-1.000	-1.000	4
2807	141	-1280	-1024	0.316	0.717	-1.000	-1.000	4	-1280	-1024	0.316	0.717	-1.000	-1.000	4
2827	142	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2847	143	-1280	-1024	0.544	0.712	-1.000	-1.000	4	-1280	-1024	0.318	0.717	-1.000	-1.000	4
2867	144	-1280	-1024	0.315	0.717	-1.000	-1.000	4	-1280	-1024	0.315	0.717	-1.000	-1.000	4
2887	145	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2907	146	-1280	-1024	0.543	0.711	-1.000	-1.000	4	-1280	-1024	0.317	0.716	-1.000	-1.000	4
2926	147	-1280	-1024	0.545	0.710	-1.000	-1.000	4	-1280	-1024	0.545	0.710	-1.000	-1.000	4
2946	148	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2966	149	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2986	150	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3006	151	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3026	152	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3046	153	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3066	154	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3086	155	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3106	156	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3126	157	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3146	158	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3166	159	-1280	-1024	0.319	0.731	-1.000	-1.000	4	-1280	-1024	0.319	0.731	-1.000	-1.000	4
3186	160	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3206	161	-1280	-1024	0.317	0.744	-1.000	-1.000	4	-1280	-1024	0.317	0.744	-1.000	-1.000	4
3225	162	-1280	-1024	0.316	0.749	-1.000	-1.000	4	-1280	-1024	0.316	0.749	-1.000	-1.000	4
3245	163	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3265	164	-1280	-1024	0.532	0.752	-1.000	-1.000	4	-1280	-1024	0.311	0.753	-1.000	-1.000	4
3285	165	-1280	-1024	0.310	0.752	-1.000	-1.000	4	-1280	-1024	0.310	0.752	-1.000	-1.000	4
3305	166	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3325	167	-1280	-1024	0.531	0.750	-1.000	-1.000	4	-1280	-1024	0.307	0.750	-1.000	-1.000	4
3345	168	-1280	-1024	0.527	0.750	-1.000	-1.000	4	-1280	-1024	0.527	0.750	-1.000	-1.000	4
3365	169	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3385	170	-1280	-1024	0.307	0.745	-1.000	-1.000	4	-1280	-1024	0.307	0.745	-1.000	-1.000	4
3405	171	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3425	172	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3445	173	-1280	-1024	0.311	0.739	-1.000	-1.000	4	-1280	-1024	0.311	0.739	-1.000	-1.000	4
3465	174	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3485	175	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3505	176	-1280	-1024	0.320	0.738	-1.000	-1.000	4	-1280	-1024	0.320	0.738	-1.000	-1.000	4
3524	177	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3544	178	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3564	179	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3584	180	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3604	181	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3624	182	-1280	-1024	0.318	0.742	-1.000	-1.000	4	-1280	-1024	0.318	0.742	-1.000	-1.000	4
3644	183	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3664	184	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3684	185	-1280	-1024	0.537	0.756	-1.000	-1.000	4	-1280	-1024	0.318	0.742	-1.000	-1.000	4
3704	186	-1280	-1024	0.537	0.756	-1.000	-1.000	4	-1280	-1024	0.314	0.743	-1.000	-1.000	4
3724	187	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3744	188	-1280	-1024	0.536	0.755	-1.000	-1.000	4	-1280	-1024	0.313	0.743	-1.000	-1.000	4
3764	189	-1280	-1024	0.315	0.742	-1.000	-1.000	4	-1280	-1024	0.315	0.742	-1.000	-1.000	4
3783	190	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3803	191	-1280	-1024	0.535	0.753	-1.000	-1.000	4	-1280	-1024	0.312	0.742	-1.000	-1.000	4
3823	192	-1280	-1024	0.532	0.752	-1.000	-1.000	4	-1280	-1024	0.312	0.742	-1.000	-1.000	4
3843	193	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3863	194	-1280	-1024	0.532	0.750	-1.000	-1.000	4	-1280	-1024	0.532	0.750	-1.000	-1.000	4
3883	195	-1280	-1024	0.533	0.750	-1.000	-1.000	4	-1280	-1024	0.533	0.750	-1.000	-1.000	4
3903	196	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3923	197	-1280	-1024	0.534	0.748	-1.000	-1.000	4	-1280	-1024	0.313	0.741	-1.000	-1.000	4
3943	198	-1280	-1024	0.537	0.748	-1.000	-1.000	4	-1280	-1024	0.315	0.741	-1.000	-1.000	4
3963	199	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3983	200	-1280	-1024	0.317	0.740	-1.000	-1.000	4	-1280	-1024	0.317	0.740	-1.000	-1.000	4
4003	201	-1280	-1024	0.317	0.740	-1.000	-1.000	4	-1280	-1024	0.317	0.740	-1.000	-1.000	4
4023	202	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4043	203	-1280	-1024	0.537	0.745	-1.000	-1.000	4	-1280	-1024	0.318	0.739	-1.000	-1.000	4
4063	204	-1280	-1024	0.540	0.744	-1.000	-1.000	4	-1280	-1024	0.319	0.739	-1.000	-1.000	4
4082	205	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4102	206	-1280	-1024	0.541	0.744	-1.000	-1.000	4	-1280	-1024	0.319	0.739	-1.000	-1.000	4
4122	207	-1280	-1024	0.538	0.744	-1.000	-1.000	4	-1280	-1024	0.320	0.739	-1.000	-1.000	4
4142	208	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4162	209	-1280	-1024	0.319	0.738	-1.000	-1.000	4	-1280	-1024	0.319	0.738	-1.000	-1.000	4
4182	210	-1280	-1024	0.540	0.743	-1.000	-1.000	4	-1280	-1024	0.318	0.738	-1.000	-1.000	4
4202	211	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4222	212	-1280	-1024	0.541	0.742	-1.000	-1.000	4	-1280	-1024	0.319	0.738	-1.000	-1.000	4
4242	213	-1280	-1024	0.542	0.742	-1.000	-1.000	4	-1280	-1024	0.319	0.738	-1.000	-1.000	4
4262	214	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4282	215	-1280	-1024	0.543	0.742	-1.000	-1.000	4	-1280	-1024	0.320	0.739	-1.000	-1.000	4
4302	216	-1280	-1024	0.544	0.742	-1.000	-1.000	4	-1280	-1024	0.321	0.739	-1.000	-1.000	4
4322	217	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4342	218	-1280	-1024	0.546	0.743	-1.000	-1.000	4	-1280	-1024	0.323	0.740	-1.000	-1.000	4
4362	219	-1280	-1024	0.547	0.743	-1.000	-1.000	4	-1280	-1024	0.324	0.741	-1.000	-1.000	4
4381	220	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4401	221	-1280	-1024	0.326	0.741	-1.000	-1.000	4	-1280	-1024	0.326	0.741	-1.000	-1.000	4
