Data properties:
 
Recording date: 21/07/2015
Recording time : 14:30:52:828 (corresponds to time 0)
Study: EyeTrackingExperiment
Subject: AnaesExpert007
Recording: AnaesExpert007video
Screen resolution: 1280 x 1024
Coordinate unit: Pixels
 
 
Data: 
  
Timestamp	Number	GazepointX (L)	GazepointY (L)	CamX (L)	CamY (L)	Distance (L)	Pupil (L)	Validity (L)	GazepointX (R)	GazepointY (R)	CamX (R)	CamY (R)	Distance (R)	Pupil (R)	Validity (R)
  
12	1	704	585	0.692	0.728	685.089	3.741	0	718	583	0.430	0.769	688.683	3.634	0
32	2	704	588	0.692	0.728	682.762	3.728	0	718	578	0.430	0.769	691.345	3.647	0
52	3	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
72	4	700	614	0.692	0.728	682.762	3.725	0	721	596	0.429	0.769	691.345	3.644	0
92	5	712	610	0.692	0.728	682.762	3.655	0	711	545	0.429	0.769	691.345	3.659	0
112	6	711	599	0.692	0.728	682.762	3.687	0	696	542	0.429	0.769	691.345	3.716	0
132	7	711	593	0.692	0.728	683.376	3.655	0	684	541	0.429	0.769	689.781	3.737	0
152	8	705	624	0.692	0.728	683.376	3.688	0	713	587	0.429	0.769	689.781	3.576	0
172	9	706	624	0.692	0.729	683.376	3.667	0	711	553	0.429	0.769	689.781	3.589	0
192	10	714	585	0.692	0.729	683.376	3.566	0	716	602	0.429	0.769	689.781	3.611	0
211	11	736	586	0.692	0.729	683.376	3.625	0	728	596	0.429	0.769	689.781	3.578	0
231	12	738	587	0.692	0.729	683.632	3.586	0	730	586	0.429	0.769	693.394	3.608	0
251	13	676	441	0.692	0.728	683.632	3.648	0	684	421	0.430	0.768	693.394	3.601	0
271	14	643	404	0.693	0.727	683.632	3.566	0	658	406	0.431	0.767	693.394	3.588	0
291	15	662	418	0.693	0.727	683.632	3.548	0	646	411	0.431	0.767	693.394	3.550	0
311	16	657	404	0.693	0.727	683.632	3.509	0	667	401	0.431	0.767	693.394	3.574	0
331	17	655	412	0.694	0.727	682.452	3.478	0	664	406	0.431	0.767	691.417	3.546	0
351	18	667	399	0.694	0.727	682.452	3.479	0	648	420	0.432	0.766	691.417	3.540	0
371	19	686	584	0.695	0.727	682.452	3.353	0	-1280	-1024	0.695	0.727	-1.000	-1.000	4
391	20	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
411	21	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
431	22	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
451	23	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
471	24	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
490	25	-1280	-1024	0.703	0.728	-1.000	-1.000	4	-1280	-1024	0.439	0.764	-1.000	-1.000	4
510	26	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
530	27	-1280	-1024	0.442	0.763	-1.000	-1.000	4	596	368	0.442	0.763	688.916	3.351	0
550	28	599	347	0.707	0.729	686.536	3.309	0	570	401	0.443	0.763	688.916	3.306	0
570	29	591	381	0.708	0.729	686.536	3.283	0	581	394	0.445	0.763	688.916	3.348	0
590	30	592	393	0.710	0.730	680.670	3.256	0	589	388	0.446	0.763	688.588	3.331	0
610	31	590	388	0.712	0.730	680.670	3.325	0	584	360	0.448	0.764	688.588	3.308	0
630	32	408	490	0.715	0.732	680.670	3.319	0	402	514	0.452	0.765	688.588	3.362	0
650	33	390	468	0.718	0.733	680.670	3.277	0	366	495	0.454	0.765	688.588	3.425	0
670	34	400	452	0.720	0.734	680.670	3.334	0	362	507	0.457	0.765	688.588	3.432	0
690	35	396	435	0.723	0.734	680.335	3.319	0	356	493	0.459	0.765	690.962	3.450	0
710	36	390	472	0.725	0.735	680.335	3.319	0	381	528	0.462	0.764	690.962	3.445	0
730	37	393	503	0.727	0.734	680.335	3.457	0	376	514	0.464	0.763	690.962	3.446	0
750	38	388	497	0.730	0.733	680.335	3.399	0	373	506	0.466	0.761	690.962	3.513	0
770	39	370	447	0.732	0.732	680.335	3.450	0	356	483	0.469	0.759	690.962	3.554	0
789	40	373	469	0.735	0.731	675.198	3.403	0	351	474	0.471	0.758	689.254	3.571	0
809	41	281	477	0.737	0.730	675.198	3.505	0	268	559	0.473	0.757	689.254	3.566	0
829	42	261	485	0.739	0.731	675.198	3.553	0	259	535	0.474	0.757	689.254	3.624	0
849	43	279	506	0.740	0.731	675.198	3.658	0	264	532	0.476	0.757	689.254	3.576	0
869	44	276	493	0.742	0.733	675.198	3.635	0	271	534	0.478	0.758	689.254	3.680	0
889	45	266	495	0.743	0.735	679.594	3.634	0	266	532	0.479	0.760	689.281	3.682	0
909	46	261	504	0.744	0.737	679.594	3.663	0	264	548	0.481	0.761	689.281	3.698	0
929	47	280	523	0.746	0.740	679.594	3.852	0	274	539	0.483	0.763	689.281	3.737	0
949	48	274	529	0.748	0.742	679.594	3.853	0	276	527	0.485	0.766	689.281	3.758	0
969	49	283	507	0.749	0.744	679.594	3.695	0	269	558	0.486	0.767	689.281	3.713	0
989	50	275	501	0.748	0.746	688.862	3.843	0	266	538	0.486	0.769	696.749	3.778	0
1009	51	662	526	0.748	0.747	688.862	3.866	0	699	582	0.486	0.770	696.749	3.950	0
1029	52	635	522	0.749	0.747	688.862	3.838	0	652	515	0.488	0.770	696.749	3.893	0
1049	53	645	498	0.750	0.748	688.862	3.862	0	654	552	0.489	0.770	696.749	3.919	0
1069	54	643	540	0.750	0.748	688.862	3.980	0	631	551	0.489	0.770	696.749	3.827	0
1089	55	649	518	0.750	0.747	697.057	4.027	0	627	541	0.489	0.770	702.048	3.841	0
1108	56	638	524	0.749	0.747	697.057	4.020	0	661	538	0.489	0.770	702.048	3.928	0
1128	57	647	503	0.747	0.747	697.057	3.993	0	648	548	0.488	0.769	702.048	4.012	0
1148	58	635	532	0.745	0.747	697.057	4.060	0	654	525	0.486	0.769	702.048	3.957	0
1168	59	662	520	0.743	0.746	697.057	3.967	0	663	563	0.484	0.768	702.048	4.036	0
1188	60	662	511	0.741	0.745	700.954	4.003	0	659	556	0.482	0.768	704.952	4.041	0
1208	61	643	504	0.738	0.744	700.954	3.976	0	659	564	0.480	0.767	704.952	4.053	0
1228	62	634	517	0.735	0.743	700.954	4.043	0	662	560	0.477	0.766	704.952	4.031	0
1248	63	651	527	0.732	0.743	700.954	4.056	0	656	576	0.474	0.764	704.952	4.062	0
1268	64	576	485	0.729	0.742	700.954	4.077	0	600	539	0.471	0.763	704.952	4.139	0
1288	65	570	492	0.725	0.741	701.496	4.095	0	596	533	0.467	0.762	707.987	4.160	0
1308	66	573	526	0.721	0.740	701.496	4.029	0	596	537	0.463	0.761	707.987	4.102	0
1328	67	573	517	0.716	0.739	701.496	4.090	0	616	556	0.459	0.760	707.987	4.001	0
1348	68	607	492	0.712	0.738	701.496	4.010	0	595	529	0.454	0.760	707.987	4.008	0
1368	69	589	481	0.707	0.737	701.496	4.021	0	610	540	0.449	0.759	707.987	3.989	0
1387	70	599	472	0.700	0.735	699.752	4.021	0	617	533	0.442	0.759	713.210	4.016	0
1407	71	796	516	0.694	0.733	699.752	4.004	0	819	523	0.436	0.758	713.210	4.117	0
1427	72	781	510	0.689	0.731	699.752	3.983	0	790	534	0.431	0.757	713.210	4.126	0
1447	73	753	556	0.684	0.728	699.752	4.224	0	809	519	0.426	0.756	713.210	3.970	0
1467	74	800	503	0.679	0.725	699.752	4.024	0	819	513	0.421	0.755	713.210	4.126	0
1487	75	786	523	0.675	0.723	695.506	4.051	0	803	527	0.416	0.754	706.432	4.037	0
1507	76	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1527	77	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1547	78	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1567	79	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1587	80	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1607	81	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1627	82	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1647	83	-1280	-1024	0.386	0.753	-1.000	-1.000	4	-1280	-1024	0.386	0.753	-1.000	-1.000	4
1667	84	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1686	85	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1706	86	855	542	0.643	0.718	694.346	4.002	0	880	509	0.381	0.753	694.346	4.132	0
1726	87	860	525	0.642	0.719	694.346	4.042	0	-1280	-1024	0.642	0.719	-1.000	-1.000	4
1746	88	859	528	0.641	0.719	692.812	4.033	0	-1280	-1024	0.379	0.753	-1.000	-1.000	4
1766	89	996	561	0.639	0.721	692.812	4.060	0	1034	534	0.377	0.754	693.617	4.098	0
1786	90	1016	523	0.638	0.722	692.812	4.068	0	1034	510	0.376	0.755	693.617	4.086	0
1806	91	966	556	0.637	0.724	692.812	4.109	0	1032	547	0.376	0.756	693.617	4.075	0
1826	92	1009	553	0.637	0.726	692.812	4.102	0	1033	570	0.376	0.757	693.617	3.984	0
1846	93	991	556	0.637	0.728	690.640	4.083	0	1030	574	0.376	0.759	691.544	3.954	0
1866	94	1002	527	0.637	0.730	690.640	4.034	0	1028	556	0.376	0.761	691.544	4.006	0
1886	95	1012	548	0.637	0.732	690.640	4.050	0	1034	561	0.376	0.762	691.544	4.054	0
1906	96	1003	536	0.638	0.734	690.640	4.071	0	1032	552	0.377	0.764	691.544	4.045	0
1926	97	1007	545	0.639	0.735	690.640	4.077	0	1046	540	0.379	0.765	691.544	4.017	0
1946	98	1011	533	0.642	0.737	694.358	4.105	0	1056	526	0.382	0.766	698.518	4.080	0
1965	99	880	515	0.647	0.740	694.358	4.330	0	912	524	0.387	0.767	698.518	4.409	0
1985	100	478	606	0.656	0.743	694.358	4.294	0	-1280	-1024	0.656	0.743	-1.000	-1.000	4
2005	101	226	522	0.664	0.746	694.358	4.203	0	285	611	0.404	0.768	698.518	4.302	0
2025	102	304	534	0.671	0.748	694.358	4.359	0	278	607	0.411	0.769	698.518	4.226	0
2045	103	382	564	0.679	0.750	691.770	4.305	0	279	611	0.419	0.769	695.945	4.211	0
2065	104	249	554	0.687	0.752	691.770	4.349	0	-1280	-1024	0.687	0.752	-1.000	-1.000	4
2085	105	255	593	0.695	0.754	691.770	4.211	0	277	630	0.435	0.769	695.945	4.212	0
2105	106	-1280	-1024	0.444	0.769	-1.000	-1.000	4	305	625	0.444	0.769	695.945	4.357	0
2125	107	249	531	0.711	0.757	691.770	4.378	0	-1280	-1024	0.711	0.757	-1.000	-1.000	4
2145	108	242	519	0.719	0.758	698.702	4.420	0	-1280	-1024	0.460	0.769	-1.000	-1.000	4
2165	109	253	567	0.726	0.758	698.702	4.311	0	282	641	0.468	0.769	703.783	4.384	0
2185	110	233	565	0.733	0.759	698.702	4.289	0	240	597	0.475	0.769	703.783	4.269	0
2205	111	242	552	0.739	0.759	698.702	4.342	0	276	594	0.481	0.769	703.783	4.260	0
2225	112	263	580	0.745	0.760	698.702	4.344	0	281	607	0.487	0.769	703.783	4.346	0
2245	113	252	570	0.747	0.760	702.896	4.371	0	266	599	0.489	0.770	709.501	4.317	0
2265	114	605	615	0.750	0.760	702.896	4.439	0	644	601	0.492	0.771	709.501	4.322	0
2284	115	602	602	0.754	0.760	702.896	4.429	0	642	638	0.496	0.771	709.501	4.341	0
2304	116	603	591	0.758	0.760	702.896	4.350	0	653	627	0.500	0.772	709.501	4.373	0
2324	117	606	592	0.761	0.759	702.896	4.379	0	660	627	0.503	0.772	709.501	4.363	0
2344	118	605	591	0.764	0.759	704.330	4.357	0	663	628	0.505	0.773	708.564	4.348	0
2364	119	607	595	0.766	0.758	704.330	4.427	0	645	609	0.508	0.773	708.564	4.332	0
2384	120	609	577	0.768	0.757	704.330	4.407	0	656	621	0.510	0.773	708.564	4.339	0
2404	121	598	593	0.770	0.756	704.330	4.424	0	649	631	0.512	0.774	708.564	4.369	0
2424	122	599	598	0.772	0.756	704.330	4.442	0	644	643	0.513	0.774	708.564	4.351	0
2444	123	600	598	0.773	0.755	701.728	4.422	0	650	654	0.514	0.773	709.034	4.368	0
2464	124	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2484	125	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2504	126	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2524	127	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2544	128	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2564	129	659	525	0.773	0.755	701.728	4.625	0	-1280	-1024	0.773	0.755	-1.000	-1.000	4
2583	130	673	631	0.772	0.756	701.728	4.313	0	710	556	0.513	0.774	709.034	4.848	0
2603	131	675	628	0.771	0.756	704.223	4.328	0	711	553	0.512	0.773	710.740	4.860	0
2623	132	-1280	-1024	0.513	0.772	-1.000	-1.000	4	467	608	0.513	0.772	710.740	4.419	0
2643	133	226	501	0.774	0.756	704.223	4.305	0	285	556	0.515	0.771	710.740	4.273	0
2663	134	251	437	0.774	0.757	704.223	4.331	0	271	537	0.514	0.770	710.740	4.215	0
2683	135	261	456	0.774	0.758	704.223	4.295	0	279	563	0.514	0.769	710.740	4.310	0
2703	136	274	484	0.774	0.759	699.296	4.272	0	287	571	0.515	0.769	704.138	4.264	0
2723	137	261	481	0.774	0.759	699.296	4.255	0	282	542	0.515	0.768	704.138	4.227	0
2743	138	259	510	0.773	0.760	699.296	4.304	0	286	540	0.514	0.767	704.138	4.169	0
2763	139	262	542	0.772	0.761	699.296	4.276	0	-1280	-1024	0.772	0.761	-1.000	-1.000	4
2783	140	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2803	141	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2823	142	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2843	143	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2863	144	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2882	145	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2902	146	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2922	147	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2942	148	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2962	149	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
2982	150	-1280	-1024	0.736	0.768	-1.000	-1.000	4	-1280	-1024	0.736	0.768	-1.000	-1.000	4
3002	151	162	437	0.476	0.781	703.227	4.231	2	447	572	0.476	0.781	703.227	4.231	2
3022	152	406	516	0.732	0.770	703.227	4.342	0	431	584	0.474	0.782	703.227	4.300	0
3042	153	-1280	-1024	0.473	0.783	-1.000	-1.000	4	437	590	0.473	0.783	703.227	4.217	0
3062	154	407	557	0.730	0.770	703.227	4.286	0	451	578	0.472	0.784	703.227	4.287	0
3082	155	407	555	0.729	0.770	703.994	4.291	0	444	592	0.471	0.785	699.718	4.235	0
3102	156	456	532	0.728	0.770	703.994	4.484	0	455	581	0.470	0.785	699.718	4.234	0
3122	157	554	535	0.726	0.769	703.994	4.411	0	555	592	0.469	0.786	699.718	4.251	0
3142	158	527	548	0.726	0.769	703.994	4.399	0	555	581	0.469	0.787	699.718	4.242	0
3161	159	524	537	0.725	0.769	703.994	4.532	0	563	604	0.468	0.787	699.718	4.355	0
3181	160	521	532	0.724	0.768	710.083	4.534	0	570	579	0.468	0.788	714.442	4.460	0
3201	161	522	535	0.724	0.767	710.083	4.459	0	566	557	0.467	0.788	714.442	4.367	0
3221	162	524	511	0.723	0.767	710.083	4.413	0	531	554	0.467	0.788	714.442	4.388	0
3241	163	533	531	0.723	0.766	710.083	4.478	0	561	587	0.467	0.789	714.442	4.408	0
3261	164	520	531	0.723	0.766	710.083	4.541	0	547	553	0.467	0.789	714.442	4.352	0
3281	165	523	535	0.723	0.765	707.981	4.528	0	534	565	0.467	0.789	713.805	4.362	0
3301	166	522	530	0.723	0.765	707.981	4.445	0	552	589	0.467	0.789	713.805	4.440	0
3321	167	519	528	0.724	0.765	707.981	4.529	0	554	562	0.468	0.789	713.805	4.372	0
3341	168	517	537	0.726	0.765	707.981	4.618	0	559	551	0.470	0.789	713.805	4.328	0
3361	169	517	551	0.727	0.765	707.981	4.596	0	552	600	0.471	0.788	713.805	4.607	0
3381	170	515	554	0.729	0.765	707.682	4.571	0	553	581	0.473	0.787	715.670	4.587	0
3401	171	495	541	0.730	0.765	707.682	4.566	0	531	565	0.474	0.787	715.670	4.448	0
3421	172	496	543	0.730	0.765	707.682	4.595	0	510	558	0.474	0.787	715.670	4.461	0
3441	173	577	530	0.730	0.765	707.682	4.582	0	617	568	0.474	0.787	715.670	4.551	0
3461	174	669	552	0.729	0.765	707.682	4.566	0	730	572	0.473	0.787	715.670	4.584	0
3480	175	706	546	0.729	0.765	710.221	4.593	0	761	575	0.473	0.787	713.255	4.603	0
3500	176	653	528	0.728	0.765	710.221	4.513	0	693	564	0.472	0.787	713.255	4.447	0
3520	177	656	521	0.728	0.765	710.221	4.541	0	717	567	0.472	0.787	713.255	4.592	0
3540	178	663	543	0.728	0.764	710.221	4.547	0	701	571	0.471	0.787	713.255	4.560	0
3560	179	673	526	0.727	0.764	710.221	4.579	0	706	560	0.470	0.787	713.255	4.477	0
3580	180	676	532	0.726	0.764	707.347	4.575	0	706	562	0.470	0.787	713.478	4.545	0
3600	181	661	524	0.726	0.764	707.347	4.549	0	718	590	0.469	0.788	713.478	4.570	0
3620	182	653	536	0.725	0.764	707.347	4.535	0	729	552	0.468	0.788	713.478	4.502	0
3640	183	790	541	0.723	0.764	707.347	4.555	0	837	542	0.466	0.789	713.478	4.539	0
3660	184	826	527	0.722	0.765	707.347	4.495	0	882	560	0.465	0.790	713.478	4.470	0
3680	185	858	534	0.721	0.765	707.564	4.489	0	921	563	0.464	0.790	712.458	4.465	0
3700	186	825	527	0.720	0.765	707.564	4.507	0	874	561	0.464	0.791	712.458	4.416	0
3720	187	829	525	0.720	0.765	707.564	4.421	0	861	562	0.463	0.791	712.458	4.394	0
3740	188	824	524	0.719	0.765	707.564	4.418	0	859	550	0.462	0.792	712.458	4.416	0
3760	189	833	515	0.718	0.765	707.564	4.405	0	873	546	0.462	0.792	712.458	4.443	0
3779	190	834	513	0.717	0.764	707.252	4.397	0	866	543	0.461	0.792	711.898	4.436	0
3799	191	827	541	0.717	0.764	707.252	4.446	0	864	574	0.460	0.792	711.898	4.408	0
3819	192	823	538	0.716	0.764	707.252	4.417	0	869	568	0.460	0.792	711.898	4.325	0
3839	193	825	506	0.716	0.764	707.252	4.401	0	863	586	0.460	0.792	711.898	4.379	0
3859	194	944	535	0.715	0.764	707.252	4.336	0	995	558	0.458	0.793	711.898	4.387	0
3879	195	949	525	0.714	0.764	706.596	4.305	0	1007	564	0.458	0.793	710.900	4.351	0
3899	196	938	531	0.714	0.763	706.596	4.362	0	971	551	0.458	0.793	710.900	4.343	0
3919	197	920	548	0.714	0.763	706.596	4.337	0	985	570	0.458	0.792	710.900	4.355	0
3939	198	996	540	0.714	0.763	706.596	4.364	0	1088	554	0.457	0.792	710.900	4.304	0
3959	199	1011	513	0.714	0.763	706.596	4.279	0	1062	568	0.458	0.792	710.900	4.280	0
3979	200	1023	521	0.714	0.763	704.519	4.254	0	1102	560	0.458	0.792	712.736	4.279	0
3999	201	1008	515	0.714	0.763	704.519	4.251	0	1071	544	0.458	0.792	712.736	4.285	0
4019	202	985	530	0.714	0.763	704.519	4.253	0	1062	548	0.458	0.792	712.736	4.286	0
4038	203	1006	522	0.715	0.763	704.519	4.280	0	1060	534	0.458	0.792	712.736	4.271	0
4058	204	1006	512	0.715	0.763	704.519	4.252	0	1052	527	0.459	0.792	712.736	4.270	0
4078	205	1001	515	0.715	0.763	705.751	4.266	0	1046	531	0.459	0.791	709.942	4.252	0
4098	206	1002	530	0.716	0.763	705.751	4.278	0	1063	561	0.460	0.791	709.942	4.316	0
4118	207	1069	548	0.716	0.763	705.751	4.278	0	1118	558	0.460	0.791	709.942	4.320	0
4138	208	1055	545	0.717	0.763	705.751	4.312	0	1097	534	0.461	0.791	709.942	4.325	0
4158	209	1075	524	0.719	0.763	705.751	4.321	0	1111	550	0.462	0.790	709.942	4.309	0
4178	210	1072	534	0.721	0.764	705.839	4.331	0	1099	545	0.464	0.789	709.142	4.307	0
4198	211	790	553	0.726	0.765	705.839	4.551	0	874	609	0.469	0.788	709.142	4.472	0
4218	212	443	567	0.733	0.766	705.839	4.493	0	526	685	0.476	0.787	709.142	4.722	0
4238	213	225	590	0.740	0.768	705.839	4.330	0	298	629	0.483	0.785	709.142	4.286	0
4258	214	257	570	0.744	0.769	705.839	4.373	0	302	631	0.487	0.784	709.142	4.317	0
4278	215	290	587	0.749	0.770	701.569	4.390	0	305	631	0.492	0.782	710.277	4.354	0
4298	216	250	586	0.753	0.771	701.569	4.331	0	273	626	0.496	0.781	710.277	4.288	0
4318	217	259	598	0.757	0.772	701.569	4.306	0	294	645	0.500	0.780	710.277	4.380	0
4337	218	255	601	0.761	0.772	701.569	4.365	0	274	617	0.503	0.779	710.277	4.278	0
4357	219	209	586	0.763	0.773	701.569	4.320	0	280	623	0.506	0.779	710.277	4.413	0
4377	220	206	589	0.765	0.773	704.374	4.338	0	287	625	0.508	0.779	710.809	4.393	0
4397	221	237	575	0.766	0.774	704.374	4.319	0	278	635	0.509	0.779	710.809	4.322	0
4417	222	205	592	0.766	0.774	704.374	4.349	0	276	617	0.509	0.778	710.809	4.322	0
4437	223	225	591	0.766	0.774	704.374	4.262	0	263	625	0.509	0.778	710.809	4.272	0
4457	224	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4477	225	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4497	226	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4517	227	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4537	228	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4557	229	-1280	-1024	0.498	0.781	-1.000	-1.000	4	681	760	0.498	0.781	710.809	4.425	0
4577	230	-1280	-1024	0.497	0.782	-1.000	-1.000	4	719	569	0.497	0.782	696.742	4.587	0
4597	231	-1280	-1024	0.753	0.772	-1.000	-1.000	4	725	544	0.496	0.782	710.774	4.677	0
4617	232	617	475	0.752	0.772	706.810	5.112	0	-1280	-1024	0.752	0.772	-1.000	-1.000	4
4636	233	623	604	0.751	0.771	706.810	4.365	0	666	642	0.493	0.784	710.774	4.426	0
4656	234	634	606	0.749	0.770	706.810	4.349	0	677	655	0.492	0.784	710.774	4.392	0
4676	235	626	605	0.748	0.769	706.810	4.348	0	666	640	0.491	0.784	710.774	4.359	0
4696	236	630	603	0.747	0.768	707.368	4.350	0	670	639	0.490	0.784	714.729	4.349	0
4716	237	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4736	238	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4756	239	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4776	240	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4796	241	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4816	242	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4836	243	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4856	244	-1280	-1024	0.494	0.785	-1.000	-1.000	4	-1280	-1024	0.494	0.785	-1.000	-1.000	4
4876	245	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4896	246	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4915	247	-1280	-1024	0.501	0.785	-1.000	-1.000	4	365	535	0.501	0.785	722.906	4.412	0
4935	248	-1280	-1024	0.504	0.784	-1.000	-1.000	4	353	548	0.504	0.784	722.906	4.436	0
4955	249	-1280	-1024	0.761	0.767	-1.000	-1.000	4	354	555	0.505	0.785	718.492	4.410	0
4975	250	294	542	0.762	0.767	709.012	4.370	0	335	549	0.506	0.785	718.492	4.430	0
4995	251	287	485	0.764	0.768	709.012	4.433	0	362	559	0.508	0.785	718.492	4.369	0
5015	252	291	527	0.765	0.768	709.012	4.360	0	347	534	0.509	0.784	718.492	4.341	0
5035	253	282	511	0.766	0.768	709.012	4.356	0	343	549	0.510	0.784	718.492	4.403	0
5055	254	281	493	0.767	0.768	707.550	4.343	0	355	552	0.511	0.784	716.351	4.351	0
5075	255	280	525	0.768	0.768	707.550	4.473	0	355	573	0.512	0.784	716.351	4.580	0
5095	256	288	528	0.769	0.768	707.550	4.487	0	339	549	0.513	0.783	716.351	4.406	0
5115	257	275	500	0.769	0.768	707.550	4.437	0	346	553	0.514	0.783	716.351	4.463	0
5135	258	279	498	0.770	0.767	707.550	4.416	0	341	545	0.514	0.783	716.351	4.489	0
5155	259	279	493	0.770	0.767	709.156	4.415	0	342	544	0.514	0.783	717.028	4.519	0
5175	260	266	496	0.770	0.767	709.156	4.473	0	333	550	0.514	0.783	717.028	4.478	0
5195	261	376	505	0.768	0.767	709.156	4.532	0	451	579	0.513	0.783	717.028	4.519	0
5214	262	489	543	0.766	0.767	709.156	4.521	0	537	563	0.511	0.783	717.028	4.501	0
