Data properties:
 
Recording date: 22/07/2015
Recording time : 15:25:38:171 (corresponds to time 0)
Study: EyeTrackingExperiment
Subject: Lay002
Recording: Lay002video
Screen resolution: 1280 x 1024
Coordinate unit: Pixels
 
 
Data: 
  
Timestamp	Number	GazepointX (L)	GazepointY (L)	CamX (L)	CamY (L)	Distance (L)	Pupil (L)	Validity (L)	GazepointX (R)	GazepointY (R)	CamX (R)	CamY (R)	Distance (R)	Pupil (R)	Validity (R)
  
6	1	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
26	2	-1280	-1024	0.700	0.560	-1.000	-1.000	4	-1280	-1024	0.395	0.568	-1.000	-1.000	4
46	3	713	411	0.700	0.560	609.170	5.287	0	716	423	0.395	0.568	612.577	5.192	0
66	4	702	426	0.700	0.560	609.170	5.124	0	721	422	0.395	0.568	612.577	5.215	0
86	5	699	409	0.700	0.560	609.170	5.161	0	710	407	0.395	0.568	612.577	5.120	0
105	6	705	374	0.700	0.560	609.170	5.125	0	732	413	0.395	0.568	612.577	5.233	0
125	7	699	373	0.700	0.560	609.556	5.141	0	732	411	0.395	0.568	610.989	5.195	0
145	8	689	383	0.700	0.560	609.556	5.269	0	711	434	0.395	0.568	610.989	5.130	0
165	9	712	402	0.699	0.560	609.556	5.238	0	723	408	0.395	0.568	610.989	5.134	0
185	10	697	395	0.699	0.560	609.556	5.189	0	714	417	0.395	0.568	610.989	5.150	0
205	11	698	395	0.699	0.560	609.556	5.319	0	726	413	0.394	0.568	610.989	5.100	0
225	12	697	392	0.699	0.560	610.831	5.306	0	724	417	0.394	0.568	610.875	5.102	0
245	13	706	394	0.699	0.560	610.831	5.222	0	713	415	0.395	0.568	610.875	5.133	0
265	14	698	401	0.699	0.560	610.831	5.234	0	751	405	0.395	0.568	610.875	5.233	0
285	15	667	377	0.700	0.560	610.831	5.300	0	719	425	0.395	0.569	610.875	5.196	0
305	16	707	365	0.700	0.560	610.831	5.084	0	723	414	0.395	0.569	610.875	5.045	0
325	17	694	360	0.700	0.560	611.276	5.099	0	734	413	0.395	0.569	610.909	5.078	0
345	18	695	402	0.700	0.560	611.276	4.987	0	714	412	0.395	0.569	610.909	4.939	0
365	19	696	411	0.700	0.560	611.276	4.954	0	699	424	0.396	0.569	610.909	4.769	0
384	20	730	405	0.700	0.560	611.276	4.900	0	712	428	0.396	0.568	610.909	4.775	0
404	21	-1280	-1024	0.396	0.568	-1.000	-1.000	4	695	444	0.396	0.568	610.909	4.767	0
424	22	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
444	23	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
464	24	-1280	-1024	0.397	0.566	-1.000	-1.000	4	790	838	0.397	0.566	610.909	3.333	0
484	25	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
504	26	-1280	-1024	0.398	0.567	-1.000	-1.000	4	678	403	0.398	0.567	607.598	4.571	0
524	27	-1280	-1024	0.399	0.567	-1.000	-1.000	4	655	408	0.399	0.567	611.783	4.563	0
544	28	-1280	-1024	0.399	0.567	-1.000	-1.000	4	635	421	0.399	0.567	612.553	4.530	0
564	29	647	352	0.704	0.559	612.553	4.836	0	643	420	0.399	0.568	612.553	4.442	0
584	30	648	447	0.704	0.560	607.336	4.508	0	650	437	0.399	0.568	612.553	4.383	0
604	31	558	505	0.705	0.561	612.553	4.597	0	567	490	0.401	0.569	612.553	4.390	0
624	32	529	523	0.706	0.561	608.475	4.496	0	533	495	0.401	0.569	612.553	4.401	0
644	33	501	531	0.706	0.561	609.888	4.516	0	498	505	0.401	0.569	609.593	4.389	0
664	34	542	512	0.706	0.561	609.888	4.530	0	569	511	0.402	0.569	609.593	4.537	0
684	35	541	518	0.706	0.561	609.888	4.609	0	532	481	0.402	0.569	609.593	4.476	0
703	36	449	532	0.708	0.561	609.888	4.697	0	430	517	0.404	0.569	609.593	4.458	0
723	37	327	538	0.710	0.561	609.888	4.604	0	328	527	0.405	0.569	609.593	4.443	0
743	38	286	544	0.710	0.561	610.183	4.634	0	261	518	0.406	0.569	611.276	4.440	0
763	39	335	534	0.710	0.562	610.183	4.686	0	346	514	0.406	0.569	611.276	4.609	0
783	40	307	532	0.711	0.562	610.183	4.733	0	331	531	0.407	0.569	611.276	4.572	0
803	41	328	543	0.711	0.562	610.183	4.760	0	327	534	0.407	0.569	611.276	4.527	0
823	42	334	547	0.712	0.562	610.183	4.833	0	337	522	0.407	0.569	611.276	4.613	0
843	43	328	554	0.712	0.562	607.474	4.854	0	338	535	0.408	0.569	609.937	4.574	0
863	44	250	553	0.713	0.562	607.474	4.846	0	265	529	0.409	0.569	609.937	4.662	0
883	45	259	567	0.713	0.562	607.474	4.943	0	276	531	0.409	0.569	609.937	4.746	0
903	46	261	551	0.713	0.562	607.474	4.957	0	272	514	0.409	0.569	609.937	4.809	0
923	47	251	538	0.713	0.562	607.474	5.052	0	258	521	0.408	0.569	609.937	4.807	0
943	48	251	540	0.712	0.562	607.704	5.094	0	261	520	0.408	0.569	607.955	4.789	0
963	49	255	564	0.712	0.562	607.704	5.032	0	278	525	0.408	0.569	607.955	4.858	0
982	50	244	568	0.712	0.562	607.704	5.004	0	265	521	0.408	0.569	607.955	4.819	0
1002	51	407	549	0.710	0.562	607.704	5.053	0	440	532	0.406	0.569	607.955	4.906	0
1022	52	455	555	0.710	0.561	607.704	5.123	0	479	543	0.406	0.568	607.955	4.951	0
1042	53	507	550	0.710	0.561	608.382	5.134	0	522	540	0.406	0.568	610.396	4.980	0
1062	54	461	544	0.710	0.560	608.382	5.106	0	461	528	0.406	0.567	610.396	4.982	0
1082	55	460	530	0.710	0.560	608.382	5.199	0	482	510	0.406	0.567	610.396	5.020	0
1102	56	462	545	0.710	0.559	608.382	5.229	0	484	527	0.406	0.567	610.396	5.058	0
1122	57	466	540	0.710	0.558	608.382	5.207	0	471	529	0.406	0.567	610.396	5.055	0
1142	58	466	535	0.710	0.558	609.220	5.227	0	482	526	0.406	0.567	609.707	5.046	0
1162	59	485	552	0.710	0.556	609.220	5.250	0	526	511	0.405	0.566	609.707	5.076	0
1182	60	613	547	0.708	0.555	609.220	5.338	0	630	515	0.404	0.565	609.707	5.038	0
1202	61	620	393	0.708	0.554	609.220	5.600	0	634	532	0.404	0.564	609.707	5.117	0
1222	62	675	713	0.707	0.553	609.220	5.510	0	641	497	0.404	0.564	609.707	5.165	0
1242	63	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1262	64	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1281	65	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1301	66	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1321	67	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
1341	68	-1280	-1024	0.399	0.561	-1.000	-1.000	4	741	760	0.399	0.561	609.707	5.105	0
1361	69	-1280	-1024	0.399	0.562	-1.000	-1.000	4	740	763	0.399	0.562	606.539	5.079	0
1381	70	878	808	0.703	0.552	606.539	4.985	0	779	419	0.398	0.562	606.539	5.528	0
1401	71	843	600	0.702	0.552	607.254	5.529	0	778	404	0.398	0.562	606.539	5.794	0
1421	72	745	466	0.702	0.552	607.234	5.322	0	759	551	0.397	0.562	606.539	5.175	0
1441	73	738	420	0.702	0.553	607.048	5.654	0	758	551	0.397	0.562	606.539	5.200	0
1461	74	732	367	0.701	0.553	609.970	5.653	0	758	549	0.396	0.563	607.569	5.234	0
1481	75	776	530	0.700	0.553	609.970	5.461	0	751	534	0.395	0.563	607.569	5.221	0
1501	76	772	537	0.700	0.554	609.970	5.375	0	747	537	0.395	0.563	607.569	5.190	0
1521	77	756	528	0.699	0.554	609.970	5.486	0	755	537	0.394	0.564	607.569	5.212	0
1541	78	766	518	0.699	0.553	609.970	5.395	0	761	528	0.393	0.564	607.569	5.196	0
1561	79	762	521	0.697	0.553	608.402	5.425	0	762	527	0.391	0.563	608.570	5.213	0
1581	80	897	519	0.696	0.552	608.402	5.501	0	928	525	0.391	0.563	608.570	5.237	0
1600	81	922	513	0.696	0.553	608.402	5.384	0	930	537	0.391	0.564	608.570	5.299	0
1620	82	906	522	0.696	0.553	608.402	5.518	0	908	534	0.391	0.564	608.570	5.258	0
1640	83	925	513	0.697	0.554	608.402	5.410	0	937	536	0.392	0.564	608.570	5.307	0
1660	84	921	518	0.698	0.554	607.376	5.455	0	932	536	0.393	0.564	607.994	5.291	0
1680	85	913	522	0.700	0.554	607.376	5.427	0	941	517	0.394	0.564	607.994	5.221	0
1700	86	885	486	0.702	0.554	607.376	5.486	0	899	538	0.397	0.563	607.994	5.309	0
1720	87	686	494	0.706	0.553	607.376	5.571	0	703	494	0.401	0.562	607.994	5.340	0
1740	88	628	487	0.709	0.552	607.376	5.576	0	650	507	0.404	0.560	607.994	5.322	0
1760	89	573	485	0.710	0.552	607.196	5.580	0	593	502	0.405	0.559	609.570	5.349	0
1780	90	640	472	0.712	0.551	607.196	5.496	0	654	499	0.407	0.558	609.570	5.244	0
1800	91	643	506	0.713	0.551	607.196	5.461	0	661	507	0.408	0.558	609.570	5.201	0
1820	92	649	520	0.714	0.551	607.196	5.517	0	657	499	0.409	0.557	609.570	5.258	0
1840	93	643	500	0.715	0.550	607.196	5.442	0	661	494	0.409	0.557	609.570	5.294	0
1860	94	643	501	0.715	0.550	608.273	5.463	0	658	499	0.410	0.557	607.844	5.277	0
1879	95	584	512	0.716	0.550	608.273	5.414	0	586	507	0.411	0.557	607.844	5.180	0
1899	96	602	530	0.716	0.549	608.273	5.548	0	589	504	0.411	0.556	607.844	5.229	0
1919	97	579	530	0.716	0.549	608.273	5.445	0	568	512	0.411	0.556	607.844	5.192	0
1939	98	596	521	0.716	0.548	608.273	5.418	0	574	506	0.411	0.556	607.844	5.237	0
1959	99	598	532	0.716	0.547	608.258	5.460	0	570	502	0.411	0.556	610.097	5.246	0
1979	100	591	518	0.716	0.547	608.258	5.432	0	608	511	0.411	0.556	610.097	5.288	0
1999	101	578	496	0.716	0.546	608.258	5.407	0	584	514	0.411	0.556	610.097	5.204	0
2019	102	689	514	0.713	0.546	608.258	5.580	0	714	496	0.408	0.556	610.097	5.411	0
2039	103	849	515	0.710	0.546	608.258	5.383	0	931	500	0.405	0.555	610.097	5.415	0
2059	104	891	507	0.708	0.545	608.876	5.438	0	976	500	0.404	0.556	607.761	5.399	0
2079	105	874	493	0.707	0.545	608.876	5.482	0	860	536	0.403	0.556	607.761	5.165	0
2099	106	866	494	0.706	0.544	608.876	5.439	0	881	519	0.402	0.557	607.761	5.270	0
2119	107	851	476	0.706	0.544	608.876	5.439	0	870	532	0.401	0.558	607.761	5.268	0
2139	108	846	483	0.706	0.545	608.876	5.423	0	864	514	0.401	0.559	607.761	5.311	0
2159	109	838	479	0.705	0.547	608.152	5.412	0	871	518	0.400	0.560	607.248	5.319	0
2178	110	861	488	0.706	0.548	608.152	5.406	0	866	537	0.400	0.560	607.248	5.316	0
2198	111	853	515	0.706	0.548	608.152	5.550	0	875	528	0.401	0.560	607.248	5.279	0
2218	112	864	498	0.706	0.548	608.152	5.460	0	884	509	0.401	0.560	607.248	5.239	0
2238	113	904	517	0.706	0.548	608.152	5.547	0	911	507	0.400	0.560	607.248	5.331	0
2258	114	903	517	0.705	0.548	606.606	5.503	0	921	507	0.399	0.560	606.902	5.301	0
2278	115	925	506	0.704	0.548	606.606	5.508	0	972	551	0.399	0.560	606.902	5.322	0
2298	116	940	538	0.704	0.548	606.606	5.555	0	941	542	0.398	0.561	606.902	5.357	0
2318	117	921	494	0.703	0.548	606.606	5.380	0	954	535	0.397	0.562	606.902	5.306	0
2338	118	893	484	0.703	0.548	606.606	5.479	0	951	539	0.397	0.563	606.902	5.391	0
2358	119	894	488	0.703	0.549	606.066	5.452	0	948	536	0.397	0.564	606.869	5.385	0
2378	120	917	506	0.703	0.549	606.066	5.488	0	956	536	0.397	0.565	606.869	5.338	0
2398	121	941	487	0.703	0.549	606.066	5.531	0	942	523	0.398	0.565	606.869	5.421	0
2418	122	920	489	0.703	0.549	606.066	5.463	0	960	537	0.398	0.566	606.869	5.348	0
2438	123	929	519	0.704	0.548	606.066	5.528	0	953	547	0.398	0.566	606.869	5.339	0
2458	124	935	513	0.704	0.548	604.959	5.495	0	950	545	0.398	0.566	606.389	5.359	0
2477	125	714	538	0.706	0.548	604.959	5.703	0	828	547	0.400	0.566	606.389	5.462	0
2497	126	477	565	0.709	0.548	604.959	5.612	0	566	587	0.404	0.566	606.389	5.613	0
2517	127	355	570	0.711	0.547	604.959	5.656	0	389	587	0.406	0.565	606.389	5.425	0
2537	128	357	584	0.711	0.547	604.959	5.591	0	414	571	0.406	0.565	606.389	5.400	0
2557	129	362	595	0.711	0.546	603.067	5.582	0	438	568	0.406	0.564	607.819	5.435	0
2577	130	363	570	0.712	0.546	603.067	5.642	0	439	584	0.406	0.564	607.819	5.563	0
2597	131	370	567	0.712	0.546	603.067	5.765	0	423	563	0.406	0.564	607.819	5.542	0
2617	132	361	584	0.712	0.546	603.067	5.680	0	418	580	0.406	0.564	607.819	5.513	0
2637	133	212	586	0.713	0.545	603.067	5.598	0	292	559	0.408	0.564	607.819	5.540	0
2657	134	201	592	0.713	0.545	601.982	5.624	0	272	568	0.408	0.563	605.941	5.513	0
2677	135	195	594	0.713	0.545	601.982	5.658	0	270	573	0.407	0.563	605.941	5.647	0
2697	136	215	563	0.713	0.544	601.982	5.828	0	261	567	0.407	0.563	605.941	5.649	0
2717	137	208	588	0.713	0.544	601.982	5.750	0	277	580	0.407	0.563	605.941	5.626	0
2737	138	205	586	0.714	0.544	601.982	5.834	0	255	574	0.408	0.564	605.941	5.634	0
2757	139	205	587	0.714	0.544	600.477	5.796	0	258	573	0.408	0.564	606.678	5.635	0
2776	140	207	577	0.715	0.544	600.477	5.802	0	265	586	0.409	0.564	606.678	5.767	0
2796	141	256	590	0.715	0.544	600.477	5.817	0	300	595	0.408	0.564	606.678	5.812	0
2816	142	485	598	0.712	0.544	600.477	5.813	0	595	586	0.405	0.564	606.678	5.826	0
2836	143	537	587	0.711	0.545	600.477	5.862	0	621	601	0.405	0.565	606.678	5.735	0
2856	144	589	590	0.712	0.545	603.648	5.904	0	645	604	0.405	0.565	604.478	5.739	0
2876	145	548	578	0.712	0.546	603.648	5.844	0	592	597	0.405	0.565	604.478	5.632	0
2896	146	546	585	0.712	0.546	603.648	5.924	0	592	627	0.405	0.565	604.478	5.696	0
2916	147	550	585	0.711	0.546	603.648	5.858	0	598	602	0.404	0.565	604.478	5.760	0
2936	148	539	593	0.711	0.546	603.648	5.844	0	603	596	0.404	0.565	604.478	5.687	0
2956	149	539	603	0.711	0.546	599.308	5.827	0	604	606	0.404	0.565	603.537	5.696	0
2976	150	556	592	0.710	0.546	599.308	5.793	0	599	616	0.403	0.564	603.537	5.754	0
2996	151	548	592	0.710	0.545	599.308	5.796	0	586	610	0.402	0.564	603.537	5.682	0
3016	152	534	596	0.709	0.545	599.308	5.843	0	607	598	0.402	0.563	603.537	5.690	0
3036	153	544	487	0.708	0.544	599.308	6.114	0	592	624	0.401	0.563	603.537	5.585	0
3055	154	542	493	0.708	0.543	592.321	6.085	0	591	614	0.400	0.563	606.496	5.581	0
3075	155	-1280	-1024	0.399	0.561	-1.000	-1.000	4	691	1089	0.399	0.561	606.496	4.738	0
3095	156	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3115	157	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3135	158	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3155	159	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3175	160	-1280	-1024	0.397	0.562	-1.000	-1.000	4	545	676	0.397	0.562	606.496	5.878	0
3195	161	-1280	-1024	0.397	0.563	-1.000	-1.000	4	525	503	0.397	0.563	606.496	5.876	0
3215	162	-1280	-1024	0.396	0.564	-1.000	-1.000	4	525	503	0.396	0.564	606.354	5.875	0
3235	163	423	464	0.704	0.545	606.354	6.013	0	498	547	0.396	0.564	606.354	5.625	0
3255	164	420	399	0.704	0.545	594.246	6.185	0	488	543	0.396	0.565	606.354	5.655	0
3275	165	427	552	0.704	0.545	594.274	5.658	0	485	538	0.396	0.565	606.354	5.685	0
3295	166	438	528	0.704	0.546	597.789	5.770	0	456	534	0.395	0.565	606.354	5.730	0
3315	167	432	519	0.704	0.546	601.058	5.799	0	452	536	0.395	0.565	603.881	5.739	0
3335	168	431	520	0.704	0.546	601.058	5.777	0	494	535	0.395	0.565	603.881	5.786	0
3354	169	583	529	0.701	0.546	601.058	5.796	0	687	529	0.393	0.565	603.881	5.810	0
3374	170	826	492	0.698	0.545	601.058	5.758	0	906	540	0.390	0.564	603.881	5.724	0
3394	171	1046	653	0.696	0.545	601.058	5.821	0	1084	596	0.389	0.564	603.881	5.816	0
3414	172	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3434	173	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3454	174	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3474	175	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
3494	176	-1280	-1024	0.391	0.564	-1.000	-1.000	4	1106	792	0.391	0.564	602.012	5.970	0
3514	177	978	649	0.700	0.545	601.058	5.853	0	1118	525	0.392	0.564	600.493	6.359	0
3534	178	983	645	0.701	0.545	603.980	5.880	0	1130	512	0.392	0.564	607.079	6.426	0
3554	179	958	517	0.701	0.546	603.980	5.804	0	995	523	0.393	0.564	607.079	5.931	0
3574	180	953	505	0.702	0.546	603.980	5.878	0	1012	534	0.393	0.564	607.079	5.842	0
3594	181	977	498	0.703	0.546	603.980	5.835	0	1009	536	0.394	0.563	607.079	5.940	0
3614	182	969	487	0.703	0.545	603.980	5.899	0	1007	530	0.394	0.563	607.079	5.904	0
3634	183	965	486	0.704	0.545	600.167	5.856	0	1000	540	0.395	0.562	601.348	5.828	0
3653	184	949	477	0.705	0.546	600.167	5.789	0	1008	517	0.396	0.562	601.348	5.859	0
3673	185	1000	496	0.705	0.545	600.167	5.766	0	996	551	0.396	0.561	601.348	5.796	0
3693	186	958	468	0.706	0.545	600.167	5.846	0	998	547	0.397	0.561	601.348	5.846	0
3713	187	931	512	0.707	0.545	600.167	5.886	0	971	550	0.398	0.561	601.348	5.907	0
3733	188	943	503	0.708	0.545	601.031	5.910	0	962	549	0.399	0.561	601.101	5.890	0
3753	189	896	501	0.708	0.545	601.031	5.806	0	914	536	0.399	0.560	601.101	5.866	0
3773	190	884	505	0.709	0.545	601.031	5.819	0	957	542	0.399	0.560	601.101	5.829	0
3793	191	881	501	0.709	0.545	601.031	5.783	0	937	555	0.400	0.560	601.101	5.821	0
3813	192	886	517	0.709	0.545	601.031	5.753	0	920	548	0.399	0.560	601.101	5.788	0
3833	193	886	520	0.709	0.545	600.814	5.744	0	931	557	0.399	0.561	599.442	5.756	0
3853	194	884	517	0.709	0.545	600.814	5.871	0	925	555	0.399	0.561	599.442	5.828	0
3873	195	892	484	0.708	0.545	600.814	5.830	0	937	550	0.399	0.560	599.442	5.811	0
3893	196	897	506	0.708	0.545	600.814	6.011	0	921	542	0.399	0.560	599.442	5.865	0
3913	197	848	497	0.709	0.545	600.814	5.883	0	888	558	0.400	0.560	599.442	5.814	0
3933	198	851	507	0.710	0.545	601.145	5.911	0	889	551	0.401	0.560	601.182	5.849	0
3952	199	708	492	0.710	0.546	601.145	5.850	0	774	515	0.401	0.560	601.182	5.822	0
3972	200	728	493	0.710	0.546	601.145	5.826	0	765	539	0.401	0.560	601.182	5.760	0
3992	201	723	480	0.710	0.546	601.145	5.807	0	767	544	0.401	0.560	601.182	5.803	0
4012	202	734	493	0.710	0.545	601.145	5.860	0	771	538	0.400	0.560	601.182	5.809	0
4032	203	732	492	0.710	0.545	600.031	5.834	0	768	542	0.400	0.560	599.768	5.774	0
4052	204	744	495	0.710	0.545	600.031	5.877	0	767	535	0.400	0.560	599.768	5.773	0
4072	205	722	475	0.709	0.545	600.031	5.881	0	773	521	0.400	0.560	599.768	5.743	0
4092	206	727	515	0.709	0.545	600.031	5.877	0	779	531	0.400	0.560	599.768	5.872	0
4112	207	716	506	0.709	0.545	600.031	5.893	0	773	541	0.399	0.560	599.768	5.844	0
4132	208	713	506	0.708	0.545	600.119	5.896	0	776	538	0.399	0.560	599.763	5.867	0
4152	209	722	504	0.708	0.545	600.119	5.936	0	778	544	0.399	0.560	599.763	5.855	0
4172	210	728	514	0.708	0.545	600.119	5.876	0	765	549	0.398	0.560	599.763	5.835	0
4192	211	709	480	0.708	0.545	600.119	5.950	0	782	535	0.398	0.560	599.763	5.858	0
4212	212	721	487	0.708	0.545	600.119	5.967	0	762	531	0.399	0.561	599.763	5.870	0
4232	213	718	485	0.710	0.546	598.533	5.943	0	766	530	0.401	0.561	599.439	5.864	0
4251	214	531	508	0.710	0.546	598.533	5.931	0	582	526	0.401	0.561	599.439	5.736	0
4271	215	555	522	0.710	0.546	598.533	5.957	0	582	530	0.401	0.561	599.439	5.709	0
4291	216	525	531	0.710	0.545	598.533	5.850	0	598	551	0.400	0.561	599.439	5.751	0
4311	217	550	526	0.710	0.545	598.533	5.885	0	598	542	0.400	0.561	599.439	5.752	0
4331	218	538	531	0.710	0.544	597.944	5.862	0	595	549	0.400	0.561	600.214	5.760	0
4351	219	543	538	0.709	0.544	597.944	5.884	0	623	538	0.399	0.561	600.214	5.869	0
4371	220	536	541	0.709	0.544	597.944	5.858	0	597	527	0.399	0.561	600.214	5.806	0
4391	221	590	553	0.708	0.543	597.944	5.928	0	669	561	0.398	0.561	600.214	5.910	0
4411	222	725	636	0.705	0.542	597.944	6.254	0	946	532	0.395	0.559	600.214	6.021	0
4431	223	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4451	224	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4471	225	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4491	226	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4510	227	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4530	228	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
4550	229	-1280	-1024	0.395	0.558	-1.000	-1.000	4	-1280	-1024	0.395	0.558	-1.000	-1.000	4
4570	230	-1280	-1024	0.395	0.558	-1.000	-1.000	4	890	511	0.395	0.558	597.652	6.130	0
4590	231	845	654	0.705	0.541	597.652	5.777	0	849	476	0.395	0.559	597.652	5.977	0
4610	232	808	535	0.706	0.542	589.937	5.867	0	883	468	0.395	0.559	597.652	6.219	0
4630	233	829	432	0.706	0.542	590.759	6.184	0	876	443	0.396	0.559	597.652	6.151	0
4650	234	821	318	0.706	0.542	595.835	6.449	0	868	418	0.396	0.559	602.782	6.187	0
4670	235	792	416	0.707	0.542	595.835	6.342	0	840	565	0.396	0.560	602.782	5.874	0
4690	236	815	378	0.707	0.543	595.835	6.475	0	844	550	0.396	0.560	602.782	5.773	0
4710	237	782	397	0.707	0.543	595.835	6.469	0	869	563	0.396	0.560	602.782	5.816	0
4730	238	800	507	0.707	0.543	595.835	5.943	0	864	552	0.396	0.561	602.782	5.842	0
4750	239	803	497	0.707	0.543	597.608	5.992	0	851	566	0.397	0.561	597.252	5.748	0
4770	240	806	530	0.708	0.543	597.608	5.787	0	838	569	0.397	0.561	597.252	5.755	0
4790	241	799	534	0.708	0.543	597.608	5.937	0	842	570	0.397	0.561	597.252	5.820	0
4809	242	801	520	0.708	0.543	597.608	5.914	0	851	563	0.397	0.561	597.252	5.718	0
4829	243	804	532	0.709	0.543	597.608	5.961	0	851	562	0.398	0.561	597.252	5.775	0
4849	244	806	529	0.709	0.543	598.809	5.972	0	850	562	0.399	0.560	597.274	5.783	0
4869	245	756	528	0.710	0.543	598.809	5.853	0	826	567	0.399	0.560	597.274	5.745	0
4889	246	772	534	0.710	0.543	598.809	5.919	0	823	556	0.399	0.560	597.274	5.754	0
4909	247	769	538	0.711	0.543	598.809	5.966	0	819	546	0.400	0.560	597.274	5.785	0
4929	248	776	523	0.711	0.543	598.809	5.833	0	817	548	0.400	0.560	597.274	5.798	0
4949	249	776	531	0.711	0.543	596.293	5.852	0	817	549	0.400	0.560	597.826	5.816	0
4969	250	769	531	0.711	0.543	596.293	5.844	0	810	557	0.400	0.560	597.826	5.757	0
4989	251	764	528	0.711	0.543	596.293	5.836	0	823	554	0.401	0.560	597.826	5.726	0
5009	252	774	523	0.712	0.543	596.293	5.807	0	806	551	0.401	0.560	597.826	5.786	0
5029	253	767	523	0.712	0.543	596.293	5.825	0	810	561	0.401	0.560	597.826	5.774	0
5049	254	770	522	0.712	0.543	596.733	5.816	0	812	559	0.401	0.560	597.866	5.776	0
5069	255	766	513	0.713	0.543	596.733	5.839	0	819	561	0.401	0.560	597.866	5.794	0
5089	256	756	523	0.713	0.543	596.733	5.872	0	822	540	0.402	0.559	597.866	5.821	0
5108	257	744	526	0.713	0.543	596.733	5.833	0	812	537	0.402	0.559	597.866	5.764	0
5128	258	753	529	0.714	0.543	596.733	5.883	0	802	557	0.403	0.559	597.866	5.721	0
5148	259	745	530	0.714	0.543	597.412	5.880	0	799	548	0.403	0.559	596.158	5.699	0
5168	260	752	515	0.714	0.543	597.412	5.771	0	807	561	0.403	0.560	596.158	5.735	0
5188	261	753	507	0.715	0.544	597.412	5.847	0	827	542	0.403	0.560	596.158	5.728	0
5208	262	752	514	0.715	0.544	597.412	5.857	0	817	544	0.404	0.560	596.158	5.773	0
5228	263	765	541	0.715	0.544	597.412	5.788	0	811	558	0.404	0.560	596.158	5.764	0
5248	264	764	543	0.715	0.544	596.956	5.826	0	819	549	0.404	0.560	596.039	5.755	0
5268	265	752	531	0.715	0.544	596.956	5.907	0	809	538	0.404	0.560	596.039	5.707	0
5288	266	760	537	0.715	0.544	596.956	5.794	0	804	542	0.404	0.560	596.039	5.728	0
5308	267	756	526	0.715	0.544	596.956	5.826	0	810	551	0.404	0.560	596.039	5.698	0
5328	268	778	516	0.715	0.544	596.956	5.912	0	824	542	0.403	0.560	596.039	5.689	0
5348	269	780	516	0.714	0.544	596.496	5.860	0	823	544	0.403	0.559	596.701	5.696	0
5368	270	782	523	0.714	0.543	596.496	5.847	0	804	559	0.403	0.559	596.701	5.851	0
5388	271	755	531	0.714	0.543	596.496	5.767	0	802	557	0.402	0.559	596.701	5.787	0
5408	272	747	528	0.713	0.543	596.496	5.807	0	822	549	0.402	0.559	596.701	5.760	0
