Data properties:
 
Recording date: 24/07/2015
Recording time : 15:28:48:125 (corresponds to time 0)
Study: EyeTrackingExperiment
Subject: Lay007
Recording: Lay007Video
Screen resolution: 1280 x 1024
Coordinate unit: Pixels
 
 
Data: 
  
Timestamp	Number	GazepointX (L)	GazepointY (L)	CamX (L)	CamY (L)	Distance (L)	Pupil (L)	Validity (L)	GazepointX (R)	GazepointY (R)	CamX (R)	CamY (R)	Distance (R)	Pupil (R)	Validity (R)
  
10	1	-1280	-1024	0.639	0.751	-1.000	-1.000	4	-1280	-1024	0.328	0.770	-1.000	-1.000	4
30	2	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
50	3	684	412	0.642	0.752	647.780	5.017	0	710	413	0.332	0.769	651.692	4.813	0
70	4	694	421	0.645	0.752	647.780	5.018	0	716	409	0.334	0.769	651.692	4.806	0
90	5	689	418	0.648	0.751	647.780	5.057	0	843	402	0.337	0.768	651.692	4.499	0
110	6	686	418	0.650	0.751	650.163	5.088	0	891	394	0.340	0.766	652.829	4.400	0
130	7	691	398	0.653	0.750	650.163	5.087	0	865	404	0.343	0.764	652.829	4.490	0
150	8	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
170	9	692	421	0.657	0.747	650.163	4.976	0	922	406	0.347	0.760	652.829	4.530	0
190	10	696	416	0.658	0.747	650.163	5.054	0	1037	357	0.348	0.759	652.829	4.317	0
210	11	698	406	0.658	0.747	652.552	5.031	0	1076	351	0.348	0.758	653.288	4.314	0
230	12	701	419	0.658	0.747	652.552	5.006	0	719	405	0.348	0.758	653.288	4.797	0
249	13	690	424	0.656	0.748	652.552	5.057	0	714	405	0.346	0.758	653.288	4.772	0
269	14	694	435	0.655	0.748	652.552	5.015	0	718	411	0.345	0.758	653.288	4.822	0
289	15	687	423	0.653	0.748	652.552	5.012	0	701	410	0.343	0.759	653.288	4.789	0
309	16	689	429	0.650	0.748	651.536	5.020	0	697	411	0.341	0.759	653.115	4.788	0
329	17	704	437	0.648	0.748	651.536	4.912	0	712	425	0.339	0.760	653.115	4.789	0
349	18	700	439	0.646	0.748	651.536	4.865	0	706	417	0.337	0.761	653.115	4.648	0
369	19	694	431	0.644	0.748	651.536	4.781	0	710	429	0.335	0.762	653.115	4.603	0
389	20	618	522	0.643	0.751	651.536	4.852	0	641	516	0.335	0.766	653.115	4.582	0
409	21	607	526	0.643	0.756	652.242	4.824	0	633	518	0.336	0.772	656.093	4.580	0
429	22	337	898	0.643	0.759	652.242	4.676	0	348	881	0.336	0.775	656.093	4.535	0
449	23	354	876	0.643	0.761	652.242	4.577	0	371	883	0.336	0.778	656.093	4.437	0
469	24	393	863	0.643	0.763	652.242	4.574	0	367	863	0.337	0.781	656.093	4.371	0
489	25	383	858	0.644	0.765	652.242	4.495	0	371	856	0.338	0.783	656.093	4.316	0
509	26	408	854	0.645	0.766	651.127	4.459	0	369	848	0.339	0.784	657.460	4.270	0
528	27	379	876	0.646	0.767	651.127	4.414	0	336	852	0.341	0.785	657.460	4.335	0
548	28	385	853	0.648	0.767	651.127	4.392	0	358	856	0.343	0.785	657.460	4.327	0
568	29	369	870	0.650	0.767	651.127	4.334	0	380	852	0.345	0.784	657.460	4.311	0
588	30	385	862	0.652	0.766	651.127	4.385	0	352	855	0.347	0.783	657.460	4.326	0
608	31	374	845	0.653	0.763	661.273	4.429	0	353	851	0.349	0.780	661.436	4.346	0
628	32	470	572	0.653	0.758	661.273	4.428	0	449	571	0.351	0.776	661.436	4.247	0
648	33	482	487	0.654	0.756	661.273	4.436	0	462	508	0.352	0.774	661.436	4.373	0
668	34	484	527	0.655	0.755	661.273	4.356	0	473	544	0.353	0.773	661.436	4.387	0
688	35	475	540	0.657	0.754	661.273	4.413	0	476	518	0.354	0.772	661.436	4.425	0
708	36	481	501	0.658	0.754	663.289	4.409	0	478	527	0.355	0.772	665.023	4.470	0
728	37	467	530	0.658	0.755	663.289	4.541	0	478	540	0.356	0.773	665.023	4.433	0
748	38	479	540	0.659	0.756	663.289	4.571	0	461	531	0.357	0.774	665.023	4.427	0
768	39	468	529	0.659	0.757	663.289	4.606	0	464	541	0.357	0.775	665.023	4.472	0
788	40	480	530	0.658	0.758	663.289	4.549	0	471	550	0.356	0.775	665.023	4.549	0
808	41	476	530	0.658	0.758	665.527	4.589	0	464	547	0.356	0.775	665.895	4.573	0
828	42	351	516	0.658	0.758	665.527	4.784	0	351	508	0.356	0.774	665.895	4.635	0
847	43	345	492	0.657	0.758	665.527	4.811	0	356	522	0.355	0.773	665.895	4.623	0
867	44	341	496	0.656	0.757	665.527	4.808	0	342	513	0.354	0.771	665.895	4.679	0
887	45	343	519	0.654	0.756	665.527	4.803	0	359	510	0.353	0.769	665.895	4.701	0
907	46	341	505	0.653	0.754	667.215	4.811	0	356	513	0.352	0.766	667.104	4.724	0
927	47	357	512	0.651	0.752	667.215	4.947	0	360	505	0.350	0.763	667.104	4.792	0
947	48	340	487	0.650	0.751	667.215	4.959	0	353	525	0.349	0.761	667.104	4.904	0
967	49	339	500	0.648	0.750	667.215	4.993	0	361	502	0.347	0.760	667.104	4.813	0
987	50	312	507	0.647	0.749	667.215	5.047	0	323	520	0.346	0.759	667.104	4.869	0
1007	51	302	495	0.646	0.749	668.064	5.076	0	320	511	0.345	0.759	667.026	4.826	0
1027	52	270	507	0.645	0.749	668.064	5.121	0	303	514	0.344	0.759	667.026	4.930	0
1047	53	290	516	0.644	0.749	668.064	5.151	0	288	517	0.343	0.758	667.026	4.962	0
1067	54	290	497	0.643	0.749	668.064	5.177	0	302	528	0.343	0.758	667.026	4.979	0
1087	55	286	505	0.642	0.750	668.064	5.233	0	301	491	0.342	0.759	667.026	4.996	0
1107	56	282	500	0.642	0.749	670.688	5.283	0	299	495	0.343	0.759	666.474	5.008	0
1126	57	283	507	0.643	0.749	670.688	5.227	0	310	529	0.343	0.759	666.474	4.962	0
1146	58	281	513	0.644	0.750	670.688	5.288	0	284	504	0.344	0.760	666.474	5.057	0
1166	59	277	504	0.645	0.751	670.688	5.292	0	307	524	0.346	0.761	666.474	5.051	0
1186	60	271	503	0.647	0.752	670.688	5.284	0	307	516	0.348	0.763	666.474	5.072	0
1206	61	268	503	0.650	0.754	670.975	5.286	0	302	504	0.351	0.764	669.277	5.096	0
1226	62	365	509	0.651	0.755	670.975	5.273	0	411	518	0.352	0.766	669.277	5.115	0
1246	63	435	517	0.653	0.756	670.975	5.354	0	464	508	0.355	0.767	669.277	5.085	0
1266	64	450	510	0.656	0.757	670.975	5.426	0	468	509	0.358	0.767	669.277	5.044	0
1286	65	435	504	0.660	0.758	670.975	5.370	0	461	510	0.361	0.768	669.277	5.060	0
1306	66	437	496	0.663	0.760	676.015	5.438	0	460	511	0.364	0.768	668.810	5.035	0
1326	67	429	506	0.665	0.761	676.015	5.425	0	465	520	0.367	0.769	668.810	5.154	0
1346	68	450	514	0.667	0.761	676.015	5.484	0	456	510	0.369	0.769	668.810	5.121	0
1366	69	446	493	0.668	0.761	676.015	5.478	0	463	511	0.370	0.768	668.810	5.107	0
1386	70	444	510	0.669	0.760	676.015	5.427	0	450	519	0.370	0.766	668.810	5.131	0
1406	71	442	510	0.667	0.760	675.870	5.454	0	451	508	0.369	0.766	672.172	5.155	0
1425	72	564	504	0.665	0.760	675.870	5.520	0	567	523	0.367	0.766	672.172	5.278	0
1445	73	575	513	0.664	0.761	675.870	5.480	0	563	523	0.365	0.768	672.172	5.256	0
1465	74	566	532	0.663	0.762	675.870	5.535	0	564	517	0.364	0.770	672.172	5.243	0
1485	75	574	495	0.661	0.765	675.870	5.566	0	580	525	0.362	0.774	672.172	5.236	0
1505	76	571	506	0.659	0.768	674.199	5.551	0	576	521	0.360	0.778	673.266	5.236	0
1525	77	548	510	0.656	0.770	674.199	5.486	0	576	545	0.357	0.783	673.266	5.259	0
1545	78	566	513	0.653	0.773	674.199	5.577	0	582	519	0.354	0.787	673.266	5.294	0
1565	79	569	521	0.649	0.775	674.199	5.572	0	586	535	0.350	0.790	673.266	5.187	0
1585	80	606	517	0.645	0.777	674.199	5.511	0	667	544	0.346	0.794	673.266	5.223	0
1605	81	620	524	0.640	0.778	672.356	5.543	0	677	532	0.341	0.797	674.643	5.221	0
1625	82	699	504	0.637	0.780	672.356	5.573	0	645	408	0.338	0.800	674.643	5.642	0
1645	83	690	522	0.633	0.781	672.356	5.624	0	724	470	0.335	0.802	674.643	5.516	0
1665	84	675	506	0.631	0.783	672.356	5.572	0	728	474	0.332	0.804	674.643	5.437	0
1685	85	690	507	0.628	0.784	672.356	5.584	0	728	529	0.329	0.807	674.643	5.375	0
1705	86	684	511	0.626	0.784	672.850	5.602	0	729	552	0.327	0.809	673.566	5.305	0
1724	87	691	504	0.625	0.785	672.850	5.597	0	706	513	0.326	0.810	673.566	5.159	0
1744	88	686	488	0.624	0.785	672.850	5.786	0	729	515	0.325	0.810	673.566	5.188	0
1764	89	689	520	0.623	0.785	672.850	5.637	0	722	499	0.324	0.810	673.566	5.176	0
1784	90	681	520	0.622	0.783	672.850	5.626	0	727	490	0.322	0.809	673.566	5.214	0
1804	91	682	525	0.620	0.781	669.431	5.658	0	730	485	0.320	0.807	674.280	5.224	0
1824	92	811	524	0.618	0.778	669.431	5.540	0	1066	460	0.318	0.804	674.280	5.385	0
1844	93	796	492	0.617	0.774	669.431	5.642	0	873	468	0.316	0.800	674.280	5.456	0
1864	94	796	510	0.615	0.771	669.431	5.597	0	1033	493	0.314	0.797	674.280	5.337	0
1884	95	798	529	0.614	0.768	669.431	5.560	0	827	488	0.313	0.795	674.280	5.235	0
1904	96	799	525	0.612	0.766	664.223	5.559	0	863	506	0.311	0.793	670.335	5.199	0
1924	97	816	525	0.611	0.765	664.223	5.620	0	843	514	0.309	0.792	670.335	5.198	0
1944	98	812	501	0.611	0.765	664.223	5.554	0	823	527	0.308	0.791	670.335	5.196	0
1964	99	806	515	0.610	0.764	664.223	5.582	0	835	481	0.307	0.791	670.335	5.348	0
1984	100	806	520	0.610	0.764	664.223	5.551	0	841	496	0.307	0.791	670.335	5.299	0
2004	101	803	521	0.609	0.765	658.788	5.515	0	832	498	0.306	0.791	665.935	5.311	0
2023	102	809	523	0.609	0.765	658.788	5.592	0	843	525	0.306	0.792	665.935	5.190	0
2043	103	809	512	0.609	0.766	658.788	5.638	0	833	527	0.305	0.792	665.935	5.281	0
2063	104	817	506	0.609	0.766	658.788	5.613	0	909	556	0.305	0.792	665.935	5.081	0
2083	105	742	513	0.610	0.767	658.788	5.622	0	-1280	-1024	0.610	0.767	-1.000	-1.000	4
2103	106	742	509	0.610	0.767	660.003	5.619	0	-1280	-1024	0.306	0.793	-1.000	-1.000	4
2123	107	749	483	0.610	0.768	660.003	5.683	0	900	568	0.306	0.794	666.052	5.036	0
2143	108	749	498	0.610	0.768	660.003	5.625	0	972	619	0.306	0.794	666.052	5.024	0
2163	109	760	501	0.610	0.769	660.003	5.618	0	1108	587	0.306	0.795	666.052	4.972	0
2183	110	742	504	0.610	0.769	660.003	5.670	0	1094	596	0.306	0.795	666.052	5.033	0
2203	111	746	508	0.611	0.769	658.967	5.630	0	1081	605	0.306	0.795	666.031	5.014	0
2223	112	750	514	0.611	0.769	658.967	5.623	0	1071	581	0.307	0.795	666.031	5.076	0
2243	113	754	502	0.612	0.769	658.967	5.659	0	786	550	0.307	0.796	666.031	5.293	0
2263	114	746	504	0.612	0.769	658.967	5.657	0	772	536	0.308	0.796	666.031	5.462	0
2283	115	743	513	0.613	0.769	658.967	5.682	0	811	516	0.308	0.795	666.031	5.328	0
2303	116	745	511	0.613	0.768	657.238	5.675	0	813	504	0.308	0.795	663.299	5.374	0
2322	117	746	511	0.614	0.768	657.238	5.713	0	998	581	0.309	0.795	663.299	5.139	0
2342	118	724	499	0.614	0.768	657.238	5.762	0	1111	586	0.309	0.794	663.299	5.137	0
2362	119	747	483	0.614	0.767	657.238	5.852	0	1124	575	0.308	0.794	663.299	5.189	0
2382	120	735	484	0.614	0.766	657.238	5.768	0	1124	604	0.308	0.793	663.299	5.171	0
2402	121	731	487	0.614	0.766	654.990	5.781	0	1130	612	0.308	0.793	659.870	5.160	0
2422	122	814	505	0.612	0.765	654.990	5.711	0	1087	543	0.306	0.792	659.870	5.548	0
2442	123	936	505	0.610	0.765	654.990	5.777	0	1124	452	0.304	0.792	659.870	6.014	0
2462	124	952	507	0.610	0.764	654.990	5.832	0	1089	473	0.303	0.792	659.870	5.932	0
2482	125	951	498	0.609	0.764	654.990	5.852	0	1088	471	0.302	0.792	659.870	5.861	0
2502	126	958	507	0.608	0.763	651.701	5.844	0	1087	472	0.301	0.791	658.374	5.777	0
2522	127	938	489	0.607	0.763	651.701	5.842	0	1043	508	0.300	0.791	658.374	5.756	0
2542	128	936	503	0.606	0.763	651.701	5.835	0	1042	537	0.299	0.792	658.374	5.569	0
2562	129	945	515	0.605	0.763	651.701	5.804	0	1070	499	0.298	0.792	658.374	5.845	0
2582	130	925	518	0.604	0.763	651.701	5.879	0	1076	496	0.297	0.792	658.374	5.877	0
2602	131	925	520	0.603	0.763	650.541	5.861	0	1084	496	0.296	0.792	656.124	5.890	0
2621	132	937	504	0.603	0.764	650.541	5.934	0	1050	521	0.296	0.792	656.124	5.679	0
2641	133	965	503	0.602	0.765	650.541	5.826	0	1111	517	0.295	0.793	656.124	5.865	0
2661	134	1000	527	0.602	0.765	650.541	5.808	0	1127	449	0.295	0.794	656.124	6.040	0
2681	135	1016	523	0.602	0.766	650.541	5.783	0	1133	469	0.295	0.794	656.124	6.101	0
2701	136	1030	517	0.603	0.767	651.557	5.772	0	1143	442	0.296	0.794	658.788	6.185	0
2721	137	1032	541	0.604	0.768	651.557	5.777	0	1152	483	0.297	0.794	658.788	5.977	0
2741	138	1020	515	0.607	0.770	651.557	5.818	0	1162	505	0.300	0.794	658.788	5.903	0
2761	139	752	503	0.613	0.772	651.557	6.055	0	1104	466	0.306	0.794	658.788	5.943	0
2781	140	406	555	0.620	0.774	651.557	5.893	0	436	588	0.314	0.794	658.788	5.688	0
2801	141	273	522	0.627	0.777	658.673	6.059	0	363	596	0.320	0.794	659.247	5.641	0
2821	142	295	522	0.632	0.779	658.673	6.354	0	292	599	0.326	0.793	659.247	5.789	0
2841	143	282	544	0.638	0.780	658.673	6.196	0	289	597	0.332	0.792	659.247	5.749	0
2861	144	305	481	0.644	0.782	658.673	6.395	0	300	590	0.338	0.791	659.247	5.696	0
2881	145	307	494	0.650	0.783	658.673	6.381	0	321	608	0.344	0.790	659.247	5.752	0
2901	146	310	488	0.655	0.783	657.677	6.345	0	327	611	0.350	0.788	656.090	5.708	0
2920	147	321	480	0.660	0.784	657.677	6.439	0	326	594	0.355	0.787	656.090	5.717	0
2940	148	282	527	0.665	0.784	657.677	6.188	0	346	592	0.360	0.786	656.090	5.749	0
2960	149	297	477	0.669	0.785	657.677	6.366	0	344	586	0.365	0.785	656.090	5.726	0
2980	150	283	533	0.672	0.785	657.677	6.170	0	326	590	0.368	0.784	656.090	5.743	0
3000	151	282	506	0.675	0.785	665.202	6.291	0	336	590	0.371	0.784	654.855	5.723	0
3020	152	254	512	0.677	0.785	665.202	6.302	0	308	602	0.373	0.784	654.855	5.725	0
3040	153	265	529	0.679	0.786	665.202	6.145	0	326	603	0.375	0.784	654.855	5.726	0
3060	154	273	529	0.680	0.786	665.202	6.214	0	305	582	0.376	0.784	654.855	5.737	0
3080	155	268	503	0.680	0.786	665.202	6.345	0	312	603	0.376	0.784	654.855	5.740	0
3100	156	272	512	0.681	0.786	663.757	6.274	0	318	597	0.377	0.784	654.363	5.740	0
3120	157	266	521	0.681	0.786	663.757	6.359	0	336	603	0.377	0.784	654.363	5.682	0
3140	158	261	534	0.681	0.786	663.757	6.128	0	352	581	0.377	0.785	654.363	5.807	0
3160	159	263	547	0.682	0.787	663.757	6.045	0	352	580	0.377	0.785	654.363	5.768	0
3179	160	259	557	0.682	0.787	663.757	6.043	0	343	602	0.377	0.785	654.363	5.804	0
3200	161	261	570	0.680	0.787	661.317	6.020	0	353	591	0.375	0.786	653.907	5.787	0
3219	162	546	565	0.678	0.787	661.317	6.112	0	626	523	0.374	0.786	653.907	6.134	0
3239	163	547	449	0.678	0.787	661.317	6.532	0	622	517	0.373	0.786	653.907	6.181	0
3259	164	540	484	0.678	0.787	661.317	6.442	0	599	534	0.373	0.786	653.907	6.140	0
3279	165	546	538	0.677	0.787	661.317	6.131	0	589	532	0.372	0.787	653.907	6.119	0
3299	166	544	483	0.676	0.787	663.084	6.337	0	577	527	0.371	0.787	655.754	6.148	0
3319	167	540	451	0.676	0.787	663.084	6.595	0	584	529	0.370	0.787	655.754	6.175	0
3339	168	538	510	0.675	0.787	663.084	6.329	0	576	553	0.370	0.787	655.754	6.047	0
3359	169	528	529	0.675	0.787	663.084	6.276	0	579	602	0.369	0.787	655.754	5.799	0
3379	170	543	567	0.674	0.787	663.084	5.966	0	581	607	0.369	0.787	655.754	5.702	0
3399	171	542	597	0.674	0.787	660.400	5.805	0	578	611	0.368	0.787	656.308	5.611	0
3419	172	543	536	0.673	0.786	660.400	6.120	0	590	558	0.368	0.787	656.308	5.987	0
3439	173	536	516	0.673	0.786	660.400	6.277	0	573	552	0.368	0.787	656.308	6.003	0
3459	174	533	537	0.672	0.786	660.400	6.147	0	562	558	0.367	0.787	656.308	5.996	0
3478	175	537	495	0.672	0.785	660.400	6.359	0	567	563	0.366	0.787	656.308	5.864	0
3499	176	536	494	0.671	0.785	661.508	6.354	0	563	563	0.366	0.787	656.064	5.858	0
3518	177	547	502	0.670	0.785	661.508	6.267	0	546	546	0.365	0.788	656.064	6.069	0
3538	178	559	547	0.669	0.785	661.508	6.156	0	579	536	0.364	0.789	656.064	6.057	0
3558	179	620	521	0.668	0.786	661.508	6.156	0	662	517	0.362	0.789	656.064	6.046	0
3578	180	627	526	0.668	0.786	661.508	6.204	0	673	533	0.362	0.790	656.064	6.018	0
3598	181	633	527	0.667	0.786	664.468	6.171	0	675	527	0.361	0.791	654.939	5.996	0
3618	182	636	534	0.667	0.786	664.468	6.231	0	664	529	0.361	0.791	654.939	5.965	0
3638	183	611	575	0.666	0.787	664.468	5.958	0	661	522	0.361	0.791	654.939	6.045	0
3658	184	630	555	0.666	0.786	664.468	6.097	0	666	542	0.360	0.791	654.939	5.912	0
3678	185	639	568	0.666	0.786	664.468	6.011	0	658	494	0.360	0.791	654.939	6.067	0
3698	186	631	567	0.666	0.785	660.136	6.037	0	660	490	0.360	0.790	656.506	6.044	0
3718	187	624	551	0.666	0.785	660.136	5.986	0	673	527	0.360	0.790	656.506	5.966	0
3738	188	645	546	0.665	0.784	660.136	6.182	0	654	493	0.359	0.790	656.506	6.079	0
3758	189	625	503	0.665	0.784	660.136	6.401	0	667	511	0.359	0.789	656.506	6.063	0
3777	190	621	527	0.665	0.784	660.136	6.240	0	659	532	0.359	0.789	656.506	5.965	0
3797	191	625	512	0.665	0.784	659.806	6.329	0	666	518	0.358	0.789	657.393	6.025	0
3817	192	624	530	0.665	0.784	659.806	6.232	0	680	514	0.358	0.789	657.393	6.029	0
3837	193	633	506	0.665	0.784	659.806	6.340	0	669	527	0.358	0.789	657.393	6.014	0
3857	194	618	579	0.664	0.784	659.806	5.942	0	678	534	0.358	0.789	657.393	6.038	0
3877	195	625	580	0.664	0.784	659.806	5.982	0	671	527	0.358	0.789	657.393	6.037	0
3897	196	624	579	0.664	0.784	660.365	6.027	0	676	529	0.358	0.789	657.841	6.039	0
3917	197	642	522	0.664	0.784	660.365	6.257	0	670	532	0.358	0.789	657.841	5.980	0
3937	198	633	552	0.664	0.784	660.365	6.071	0	684	545	0.358	0.789	657.841	5.968	0
3957	199	628	568	0.664	0.784	660.365	6.001	0	656	532	0.357	0.789	657.841	6.079	0
3977	200	625	565	0.664	0.784	660.365	5.982	0	655	522	0.357	0.789	657.841	6.074	0
3997	201	622	562	0.664	0.783	660.415	5.963	0	654	527	0.358	0.788	656.720	6.059	0
4017	202	500	457	0.664	0.783	660.415	6.329	0	551	476	0.358	0.788	656.720	5.970	0
4037	203	489	460	0.664	0.783	660.415	6.218	0	551	449	0.358	0.788	656.720	5.993	0
4057	204	521	473	0.664	0.782	660.415	6.102	0	529	458	0.358	0.788	656.720	6.027	0
4076	205	505	496	0.664	0.782	660.415	5.966	0	546	450	0.357	0.788	656.720	6.149	0
4096	206	509	507	0.663	0.782	658.855	5.837	0	541	453	0.357	0.788	657.295	6.189	0
4116	207	516	414	0.663	0.782	658.855	6.393	0	542	453	0.356	0.788	657.295	6.082	0
4136	208	516	462	0.662	0.782	658.855	6.248	0	543	464	0.356	0.788	657.295	6.114	0
4156	209	519	503	0.662	0.781	658.855	5.991	0	535	452	0.355	0.788	657.295	6.150	0
4176	210	508	461	0.661	0.781	658.855	6.144	0	531	447	0.355	0.788	657.295	6.073	0
4196	211	505	474	0.661	0.781	659.039	6.025	0	529	450	0.354	0.788	656.945	6.095	0
4216	212	507	458	0.660	0.780	659.039	6.262	0	538	448	0.354	0.788	656.945	6.147	0
4236	213	597	433	0.658	0.780	659.039	6.320	0	564	447	0.352	0.788	656.945	6.098	0
4256	214	633	425	0.658	0.780	659.039	6.368	0	686	461	0.351	0.788	656.945	6.063	0
4276	215	636	474	0.657	0.780	659.039	6.194	0	689	466	0.351	0.788	656.945	5.979	0
4296	216	633	463	0.657	0.780	658.252	6.222	0	696	470	0.350	0.788	657.088	5.933	0
4316	217	642	493	0.656	0.780	658.252	6.005	0	666	449	0.349	0.789	657.088	5.988	0
4336	218	637	485	0.656	0.780	658.252	6.005	0	639	440	0.349	0.789	657.088	6.172	0
4355	219	625	494	0.655	0.780	658.252	6.052	0	643	460	0.348	0.789	657.088	5.967	0
4375	220	641	491	0.655	0.780	658.252	5.992	0	683	457	0.348	0.789	657.088	6.149	0
4395	221	639	487	0.654	0.780	659.210	6.011	0	673	454	0.347	0.789	659.597	6.095	0
4415	222	731	486	0.652	0.779	659.210	6.098	0	788	452	0.346	0.789	659.597	6.161	0
4435	223	757	414	0.652	0.779	659.210	6.406	0	719	550	0.345	0.789	659.597	5.825	0
4455	224	732	418	0.651	0.778	659.210	6.458	0	712	507	0.345	0.789	659.597	5.815	0
4475	225	739	450	0.651	0.778	659.210	6.273	0	761	491	0.344	0.789	659.597	5.972	0
4495	226	740	419	0.650	0.778	656.090	6.425	0	721	533	0.344	0.789	659.080	5.781	0
4515	227	744	460	0.650	0.778	656.090	6.268	0	764	483	0.343	0.789	659.080	5.983	0
4535	228	748	472	0.649	0.778	656.090	6.204	0	796	480	0.342	0.789	659.080	6.081	0
4555	229	731	490	0.648	0.778	656.090	6.187	0	828	463	0.342	0.789	659.080	6.196	0
4575	230	732	513	0.648	0.778	656.090	6.070	0	811	467	0.341	0.789	659.080	6.049	0
4595	231	732	524	0.647	0.777	658.705	6.040	0	823	470	0.341	0.789	659.455	6.080	0
4615	232	738	443	0.647	0.777	658.705	6.317	0	816	447	0.340	0.790	659.455	6.209	0
4635	233	744	486	0.646	0.777	658.705	6.188	0	812	454	0.339	0.790	659.455	6.165	0
4654	234	739	426	0.645	0.777	658.705	6.377	0	809	479	0.339	0.790	659.455	6.068	0
4674	235	733	463	0.645	0.777	658.705	6.331	0	830	472	0.338	0.790	659.455	6.134	0
4694	236	736	473	0.644	0.777	657.704	6.306	0	828	466	0.337	0.790	658.943	6.086	0
4714	237	741	497	0.644	0.777	657.704	6.163	0	793	493	0.337	0.790	658.943	5.950	0
4734	238	736	478	0.643	0.776	657.704	6.214	0	796	525	0.337	0.790	658.943	5.811	0
4754	239	734	492	0.643	0.776	657.704	6.156	0	791	494	0.336	0.790	658.943	5.998	0
4774	240	725	512	0.642	0.776	657.704	6.075	0	813	465	0.336	0.790	658.943	6.002	0
4794	241	725	508	0.641	0.776	657.091	6.074	0	814	470	0.335	0.790	659.405	6.011	0
4814	242	826	463	0.641	0.776	657.091	6.232	0	923	451	0.334	0.790	659.405	6.062	0
4834	243	838	481	0.641	0.776	657.091	6.180	0	925	450	0.334	0.791	659.405	6.018	0
4854	244	841	494	0.640	0.776	657.091	6.057	0	907	429	0.334	0.791	659.405	6.202	0
4874	245	843	486	0.640	0.776	657.091	6.092	0	917	462	0.334	0.791	659.405	6.184	0
4894	246	844	492	0.640	0.776	657.346	6.129	0	913	458	0.334	0.791	658.533	6.158	0
4914	247	832	468	0.641	0.777	657.346	6.271	0	916	438	0.334	0.791	658.533	6.266	0
4934	248	854	434	0.641	0.777	657.346	6.488	0	931	457	0.334	0.791	658.533	6.125	0
4953	249	846	435	0.641	0.777	657.346	6.454	0	940	428	0.334	0.791	658.533	6.186	0
4973	250	838	430	0.642	0.776	657.346	6.385	0	906	456	0.335	0.790	658.533	6.052	0
4993	251	849	429	0.642	0.776	657.750	6.499	0	916	443	0.335	0.790	660.008	6.061	0
5013	252	830	500	0.642	0.776	657.750	6.063	0	948	434	0.335	0.790	660.008	6.210	0
5033	253	828	474	0.642	0.776	657.750	6.316	0	1086	426	0.335	0.790	660.008	6.222	0
5053	254	829	424	0.642	0.776	657.750	6.397	0	919	440	0.335	0.790	660.008	6.254	0
5073	255	661	443	0.645	0.776	657.750	6.372	0	718	471	0.338	0.790	660.008	6.016	0
5093	256	645	456	0.647	0.777	658.792	6.357	0	726	476	0.340	0.790	658.940	6.004	0
5113	257	465	477	0.647	0.777	658.792	6.246	0	518	438	0.341	0.790	658.940	6.217	0
5133	258	488	479	0.648	0.777	658.792	6.159	0	529	468	0.341	0.790	658.940	6.127	0
5153	259	486	490	0.649	0.777	658.792	6.118	0	521	470	0.342	0.790	658.940	6.017	0
5173	260	467	507	0.649	0.778	658.792	6.061	0	528	489	0.342	0.790	658.940	6.043	0
5193	261	476	514	0.650	0.778	657.929	6.006	0	531	497	0.343	0.790	658.942	6.069	0
5213	262	492	469	0.650	0.778	657.929	6.279	0	530	491	0.344	0.790	658.942	6.023	0
5233	263	486	491	0.651	0.778	657.929	6.098	0	524	504	0.344	0.790	658.942	5.905	0
5252	264	477	483	0.652	0.778	657.929	6.174	0	517	474	0.345	0.790	658.942	6.050	0
5272	265	465	482	0.652	0.778	657.929	6.127	0	518	469	0.345	0.789	658.942	6.086	0
5292	266	465	481	0.652	0.778	657.269	6.156	0	521	465	0.346	0.789	658.685	6.066	0
5312	267	474	458	0.653	0.778	657.269	6.321	0	507	506	0.346	0.789	658.685	5.904	0
5332	268	476	460	0.653	0.778	657.269	6.327	0	526	499	0.347	0.789	658.685	5.994	0
5352	269	488	438	0.654	0.778	657.269	6.437	0	519	471	0.347	0.789	658.685	6.081	0
5372	270	488	466	0.654	0.778	657.269	6.313	0	503	478	0.347	0.789	658.685	6.094	0
5392	271	485	459	0.655	0.778	658.759	6.356	0	509	487	0.348	0.789	658.167	6.102	0
5412	272	491	463	0.655	0.778	658.759	6.325	0	515	469	0.348	0.789	658.167	6.077	0
5432	273	489	485	0.656	0.778	658.759	6.244	0	511	484	0.349	0.789	658.167	6.025	0
5452	274	476	484	0.656	0.779	658.759	6.227	0	483	547	0.349	0.789	658.167	5.887	0
5472	275	473	491	0.656	0.779	658.759	6.084	0	519	500	0.349	0.789	658.167	5.984	0
5492	276	471	494	0.656	0.779	657.828	6.017	0	510	525	0.350	0.789	658.580	5.928	0
5512	277	474	446	0.657	0.779	657.828	6.286	0	507	473	0.350	0.789	658.580	6.125	0
5532	278	484	465	0.657	0.779	657.828	6.342	0	502	469	0.350	0.789	658.580	6.193	0
5551	279	466	471	0.657	0.779	657.828	6.284	0	512	480	0.350	0.789	658.580	6.106	0
